cell_tetrahedron, cell_prism_3, cell_cube, cell_prism_5, cell_config_1, cell_config_2, cell_config_3, cell_config_4, cell_config_5, cell_config_6, cell_config_7, cell_config_8, cell_config_9, cell_dodecahedron, cell_config_10, cell_config_11, cell_config_12, cell_config_13, cell_config_14, cell_config_15, cell_config_16, cell_config_17, cell_config_18, cell_config_19, all_cells, all_combinatorial_types
47, 8, 85, 55, 60, 48, 20, 15, 13, 15, 14, 19, 6, 5, 1, 0, 1, 3, 3, 1, 0, 1, 9, 4, 900, 412
47, 9, 85, 57, 53, 47, 21, 16, 14, 15, 14, 20, 6, 4, 1, 0, 1, 3, 3, 1, 0, 1, 11, 3, 899, 412
48, 9, 86, 57, 54, 48, 22, 18, 13, 12, 14, 20, 5, 4, 1, 0, 0, 3, 2, 2, 0, 1, 11, 3, 898, 411
49, 9, 84, 57, 56, 48, 21, 16, 14, 13, 14, 21, 5, 4, 1, 0, 0, 3, 2, 2, 0, 1, 11, 3, 897, 410
48, 9, 84, 57, 56, 49, 21, 15, 13, 13, 14, 21, 5, 4, 1, 0, 0, 3, 2, 2, 0, 1, 11, 3, 896, 410
53, 9, 83, 56, 54, 46, 21, 20, 13, 13, 14, 17, 5, 5, 1, 0, 0, 2, 3, 3, 0, 1, 10, 3, 891, 412
60, 9, 83, 53, 51, 43, 23, 21, 12, 13, 13, 17, 5, 5, 1, 0, 0, 2, 2, 3, 0, 1, 8, 3, 890, 409
58, 9, 84, 52, 50, 44, 23, 23, 12, 13, 12, 18, 5, 5, 1, 1, 0, 2, 2, 3, 0, 0, 8, 3, 888, 406
60, 8, 83, 53, 51, 42, 21, 23, 13, 14, 13, 18, 6, 4, 1, 1, 0, 2, 2, 3, 0, 0, 9, 1, 884, 404
60, 8, 83, 53, 53, 41, 21, 23, 12, 15, 12, 18, 6, 5, 1, 1, 0, 2, 2, 3, 0, 0, 9, 1, 883, 406
56, 10, 82, 58, 51, 41, 22, 22, 13, 12, 11, 15, 4, 4, 0, 1, 0, 2, 2, 3, 0, 0, 10, 2, 877, 404
56, 10, 82, 58, 53, 41, 22, 21, 13, 12, 12, 14, 4, 4, 0, 1, 0, 2, 2, 3, 0, 0, 9, 2, 877, 403
60, 11, 77, 63, 50, 43, 19, 21, 13, 11, 13, 13, 4, 4, 0, 1, 0, 2, 2, 2, 0, 0, 7, 2, 874, 400
56, 10, 80, 60, 54, 41, 17, 21, 13, 11, 13, 13, 4, 4, 0, 1, 0, 1, 2, 2, 0, 0, 8, 2, 869, 396
57, 9, 79, 62, 51, 42, 17, 24, 12, 9, 13, 14, 4, 4, 0, 1, 0, 1, 2, 2, 0, 0, 9, 2, 866, 394
58, 10, 78, 64, 49, 43, 15, 25, 12, 9, 13, 13, 3, 4, 0, 1, 0, 1, 2, 2, 0, 0, 8, 2, 865, 394
60, 8, 79, 62, 49, 43, 15, 25, 12, 9, 13, 13, 3, 4, 0, 1, 0, 1, 3, 3, 0, 0, 8, 1, 864, 392
64, 7, 76, 64, 49, 40, 15, 27, 12, 7, 14, 12, 1, 3, 0, 1, 0, 1, 3, 4, 0, 0, 10, 1, 862, 392
63, 7, 77, 64, 48, 40, 15, 27, 13, 7, 14, 11, 1, 3, 0, 1, 0, 1, 3, 4, 0, 0, 10, 1, 861, 390
63, 6, 79, 64, 48, 41, 13, 26, 12, 7, 17, 9, 1, 3, 0, 1, 0, 1, 3, 4, 0, 0, 7, 1, 859, 392
66, 8, 74, 62, 52, 37, 11, 26, 13, 12, 16, 8, 2, 3, 0, 1, 0, 1, 3, 4, 0, 0, 6, 2, 854, 391
68, 5, 79, 59, 52, 34, 14, 24, 14, 12, 13, 9, 2, 2, 0, 1, 0, 1, 3, 6, 0, 1, 7, 1, 853, 393
67, 5, 81, 59, 52, 34, 14, 24, 15, 11, 13, 9, 2, 2, 0, 1, 0, 1, 3, 6, 0, 1, 7, 1, 852, 393
66, 4, 86, 57, 50, 36, 15, 22, 15, 12, 12, 9, 2, 2, 0, 1, 0, 1, 2, 6, 1, 1, 7, 1, 850, 389
67, 5, 85, 58, 46, 37, 17, 22, 14, 11, 12, 10, 2, 2, 0, 1, 0, 1, 2, 6, 1, 0, 7, 0, 849, 390
66, 6, 88, 55, 45, 37, 17, 22, 14, 12, 12, 10, 2, 2, 0, 1, 0, 1, 2, 6, 1, 0, 7, 0, 844, 388
66, 6, 88, 54, 45, 38, 17, 21, 14, 13, 11, 11, 2, 2, 0, 1, 0, 0, 2, 6, 1, 0, 7, 0, 843, 386
65, 6, 88, 54, 45, 38, 17, 21, 14, 13, 11, 11, 2, 2, 0, 1, 0, 0, 2, 6, 1, 0, 7, 0, 842, 386
66, 9, 85, 56, 42, 40, 18, 21, 13, 12, 12, 10, 2, 2, 0, 1, 1, 0, 2, 6, 1, 0, 6, 1, 840, 390
65, 9, 85, 57, 43, 40, 17, 21, 13, 12, 12, 10, 2, 2, 0, 1, 0, 0, 2, 6, 1, 0, 6, 1, 839, 388
61, 9, 84, 56, 47, 41, 16, 21, 12, 11, 13, 10, 2, 2, 0, 1, 0, 0, 3, 6, 1, 0, 6, 0, 832, 380
60, 9, 84, 57, 47, 42, 16, 19, 12, 11, 13, 10, 2, 2, 0, 1, 0, 0, 3, 6, 1, 0, 4, 0, 831, 380
68, 7, 77, 54, 51, 44, 14, 21, 11, 12, 14, 10, 1, 2, 1, 1, 0, 0, 2, 6, 1, 0, 5, 0, 825, 381
68, 8, 76, 54, 51, 44, 14, 21, 12, 12, 15, 10, 1, 2, 1, 1, 0, 0, 2, 6, 1, 0, 5, 0, 825, 381
66, 7, 77, 55, 51, 43, 16, 21, 11, 12, 14, 11, 1, 2, 1, 1, 0, 0, 2, 6, 1, 0, 5, 0, 822, 381
64, 7, 77, 55, 51, 42, 17, 22, 11, 13, 14, 11, 1, 2, 1, 1, 0, 0, 2, 5, 1, 0, 5, 0, 820, 377
62, 7, 77, 55, 52, 43, 17, 22, 11, 11, 14, 12, 1, 2, 1, 1, 0, 0, 2, 5, 1, 0, 5, 0, 818, 375
64, 7, 80, 51, 51, 44, 19, 20, 10, 10, 14, 11, 1, 2, 1, 1, 0, 0, 2, 5, 1, 0, 4, 0, 817, 382
70, 6, 82, 50, 57, 35, 19, 15, 11, 11, 11, 11, 0, 2, 2, 1, 0, 0, 2, 4, 1, 0, 4, 1, 815, 378
67, 5, 84, 51, 58, 35, 20, 15, 10, 11, 11, 11, 0, 2, 2, 1, 0, 0, 2, 4, 1, 0, 4, 1, 812, 374
67, 5, 80, 52, 56, 37, 20, 16, 11, 13, 12, 12, 0, 2, 3, 0, 0, 0, 2, 4, 1, 0, 4, 1, 807, 370
66, 5, 79, 51, 58, 36, 20, 16, 11, 14, 12, 14, 0, 2, 3, 1, 0, 0, 2, 4, 1, 0, 4, 1, 804, 368
67, 6, 80, 52, 54, 35, 22, 14, 12, 14, 11, 14, 2, 1, 1, 2, 0, 0, 2, 4, 1, 0, 5, 1, 804, 368
67, 5, 79, 51, 54, 36, 22, 14, 12, 13, 11, 14, 2, 1, 1, 2, 0, 0, 2, 4, 1, 0, 5, 1, 801, 368
70, 4, 77, 53, 51, 34, 23, 14, 14, 14, 10, 12, 2, 1, 1, 1, 0, 0, 2, 3, 0, 0, 5, 1, 797, 367
70, 4, 76, 54, 50, 35, 22, 16, 14, 14, 9, 14, 2, 1, 1, 1, 0, 0, 2, 3, 0, 0, 5, 1, 797, 364
68, 6, 75, 54, 49, 35, 19, 16, 14, 14, 8, 14, 2, 1, 1, 1, 0, 0, 2, 3, 0, 0, 6, 2, 790, 364
66, 7, 78, 53, 47, 34, 20, 15, 14, 14, 10, 14, 1, 1, 2, 1, 1, 0, 2, 4, 0, 0, 5, 1, 788, 366
69, 7, 75, 52, 47, 36, 19, 15, 15, 12, 10, 16, 1, 1, 2, 1, 1, 0, 2, 6, 0, 0, 5, 1, 786, 361
68, 8, 74, 53, 47, 36, 18, 16, 15, 12, 10, 16, 2, 1, 2, 1, 0, 0, 2, 6, 0, 0, 6, 1, 785, 359
67, 8, 74, 53, 48, 38, 18, 16, 15, 11, 10, 16, 1, 1, 1, 1, 0, 0, 2, 6, 0, 0, 7, 1, 784, 358
67, 7, 74, 54, 48, 37, 17, 16, 15, 12, 10, 16, 1, 1, 1, 1, 0, 0, 2, 6, 0, 0, 7, 1, 783, 359
64, 6, 75, 56, 49, 39, 15, 15, 13, 12, 11, 17, 1, 1, 1, 1, 0, 0, 2, 6, 0, 0, 6, 1, 779, 353
64, 7, 75, 53, 45, 40, 15, 16, 12, 13, 8, 16, 1, 1, 1, 1, 0, 0, 3, 6, 0, 0, 5, 1, 772, 354
64, 6, 75, 54, 44, 41, 15, 17, 12, 13, 8, 16, 1, 1, 1, 1, 0, 0, 3, 6, 0, 0, 5, 1, 771, 352
62, 6, 75, 54, 44, 42, 15, 18, 12, 13, 8, 16, 3, 1, 1, 1, 0, 0, 2, 6, 0, 0, 5, 1, 769, 350
65, 6, 76, 56, 48, 39, 12, 19, 13, 11, 10, 10, 4, 1, 1, 2, 0, 0, 1, 5, 0, 0, 6, 1, 764, 344
66, 6, 77, 55, 49, 34, 13, 18, 13, 12, 10, 10, 4, 1, 0, 2, 0, 0, 1, 5, 0, 0, 7, 1, 762, 343
66, 5, 76, 54, 51, 32, 12, 18, 14, 11, 10, 10, 4, 1, 0, 2, 0, 0, 1, 5, 1, 0, 7, 1, 758, 341
66, 4, 77, 55, 50, 33, 12, 18, 14, 10, 9, 10, 4, 1, 0, 2, 0, 0, 1, 5, 1, 0, 7, 1, 757, 341
62, 7, 78, 50, 50, 35, 11, 19, 17, 11, 8, 9, 3, 1, 1, 1, 0, 0, 1, 5, 1, 0, 8, 1, 751, 338
66, 7, 79, 51, 44, 34, 11, 14, 21, 10, 8, 10, 3, 1, 1, 1, 0, 1, 1, 4, 1, 0, 7, 1, 747, 340
63, 8, 79, 51, 44, 34, 11, 14, 21, 10, 8, 10, 3, 1, 1, 1, 0, 1, 1, 4, 1, 0, 7, 1, 744, 338
65, 7, 75, 53, 49, 31, 11, 14, 22, 9, 8, 9, 3, 1, 1, 0, 0, 0, 1, 4, 1, 0, 7, 1, 741, 332
65, 8, 74, 53, 49, 31, 11, 14, 23, 9, 8, 9, 3, 1, 1, 0, 0, 0, 1, 3, 1, 0, 7, 1, 740, 328
64, 9, 76, 52, 48, 32, 11, 13, 25, 9, 8, 9, 2, 1, 1, 0, 1, 0, 1, 3, 1, 0, 6, 1, 739, 327
64, 8, 75, 51, 52, 31, 13, 12, 21, 9, 6, 10, 2, 1, 1, 0, 1, 0, 1, 2, 1, 0, 5, 1, 731, 328
62, 8, 75, 50, 51, 32, 12, 11, 21, 8, 6, 11, 2, 1, 1, 0, 1, 0, 1, 2, 1, 0, 4, 1, 726, 330
62, 8, 74, 50, 51, 32, 12, 11, 21, 8, 6, 10, 2, 0, 1, 0, 1, 0, 0, 2, 1, 0, 5, 1, 725, 323
60, 8, 75, 51, 49, 33, 12, 11, 22, 8, 6, 9, 2, 0, 1, 0, 1, 0, 0, 2, 1, 0, 5, 1, 723, 323
60, 7, 77, 52, 47, 33, 12, 12, 21, 8, 5, 9, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 4, 1, 721, 321
68, 7, 76, 46, 46, 35, 11, 11, 15, 8, 5, 10, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 4, 0, 715, 320
67, 7, 76, 47, 46, 36, 10, 11, 15, 6, 4, 9, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 0, 714, 319
65, 8, 79, 47, 44, 37, 12, 11, 14, 6, 4, 8, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 1, 710, 318
66, 7, 79, 47, 45, 35, 12, 11, 15, 6, 4, 8, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 1, 710, 317
65, 7, 79, 48, 45, 33, 12, 11, 17, 7, 3, 7, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 1, 709, 318
64, 7, 80, 46, 46, 33, 12, 11, 17, 7, 3, 7, 1, 0, 0, 0, 1, 1, 0, 2, 2, 0, 4, 1, 708, 316
62, 7, 81, 46, 45, 34, 13, 11, 18, 6, 3, 7, 1, 0, 0, 0, 1, 1, 0, 2, 2, 0, 4, 1, 706, 316
62, 9, 76, 47, 45, 33, 12, 16, 18, 4, 6, 7, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 1, 699, 313
61, 10, 76, 48, 46, 35, 13, 16, 15, 3, 6, 7, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 4, 1, 698, 314
60, 11, 76, 49, 45, 35, 12, 16, 14, 4, 6, 7, 1, 0, 0, 1, 1, 0, 0, 3, 2, 0, 3, 1, 697, 311
60, 10, 77, 49, 44, 34, 14, 16, 13, 4, 5, 7, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 3, 1, 696, 310
60, 10, 76, 48, 40, 34, 16, 18, 11, 4, 7, 7, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 3, 1, 689, 304
59, 10, 75, 50, 40, 36, 14, 19, 12, 4, 8, 6, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 3, 1, 688, 303
57, 10, 75, 49, 43, 36, 14, 19, 13, 4, 8, 6, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 3, 1, 685, 304
66, 8, 69, 51, 40, 38, 11, 16, 12, 7, 7, 7, 3, 0, 0, 0, 1, 0, 1, 2, 2, 0, 3, 1, 682, 298
67, 9, 67, 50, 40, 38, 9, 16, 12, 7, 7, 8, 3, 0, 0, 0, 1, 0, 1, 2, 3, 0, 3, 1, 680, 298
66, 6, 70, 51, 43, 37, 10, 16, 13, 6, 6, 7, 3, 0, 0, 0, 1, 0, 1, 1, 3, 0, 3, 1, 674, 299
64, 6, 69, 53, 43, 36, 11, 16, 11, 6, 6, 7, 3, 0, 0, 0, 1, 0, 1, 1, 3, 0, 3, 1, 671, 297
66, 8, 67, 51, 42, 35, 11, 12, 12, 8, 7, 7, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 667, 297
67, 7, 67, 51, 43, 34, 11, 12, 12, 8, 7, 7, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 667, 297
68, 6, 74, 50, 42, 32, 9, 12, 13, 7, 5, 7, 3, 0, 0, 1, 1, 0, 1, 1, 3, 0, 3, 1, 663, 294
71, 6, 71, 49, 43, 31, 9, 13, 15, 7, 5, 7, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 661, 296
70, 6, 73, 48, 43, 31, 9, 13, 15, 7, 5, 7, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 660, 294
69, 6, 74, 49, 42, 30, 9, 13, 15, 7, 5, 7, 3, 0, 0, 1, 1, 0, 1, 1, 2, 0, 3, 1, 659, 294
67, 6, 74, 50, 42, 31, 10, 14, 14, 7, 5, 7, 4, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 1, 656, 291
66, 8, 74, 53, 40, 30, 9, 13, 15, 7, 4, 7, 4, 0, 0, 1, 1, 0, 1, 1, 2, 0, 2, 1, 656, 292
