#  foam_annealed3_s2.fe
  D_time     energy      minL    scale         p cells
    1.8430  5.0089674  0.001396   1.3516  0.070803   997
    1.8430  5.0089614  0.002025   1.0652  0.070803   997
    1.8430  5.0089591  0.000926   1.1615  0.070803   997
    1.8430  5.0089524  0.003095   1.3374  0.070803   997
    1.8430  5.0089394  0.003559   1.5125  0.070803   997
    1.8430  5.0089589  0.000870   0.9730  0.070803   997
    1.8430  5.0089541  0.001938   1.3628  0.070803   997
    1.8430  5.0089598  0.001804   1.2537  0.070803   997
    1.8430  5.0089724  0.001105   1.2308  0.070803   997
    1.8430  5.0089545  0.001334   1.5616  0.070803   997
    1.8430  5.0089639  0.000870   1.3223  0.070803   997
    1.8430  5.0089611  0.001161   1.1641  0.070803   997
    1.8430  5.0089589  0.001920   1.5344  0.070803   997
    1.8430  5.0089505  0.001788   1.2527  0.070803   997
    1.8430  5.0089714  0.000908   1.1439  0.070803   997
    1.8430  5.0089723  0.000866   1.0691  0.070803   997
    1.8430  5.0089618  0.001581   1.2138  0.070803   997
    1.8430  5.0089514  0.005729   1.8951  0.070803   997
    1.8430  5.0089622  0.001154   1.0581  0.070803   997
    1.8430  5.0089403  0.003642   1.8498  0.070803   997
    1.8430  5.0089558  0.001799   1.0994  0.070803   997
    1.8430  5.0089461  0.002866   1.6852  0.070803   997
    1.8430  5.0089503  0.001544   1.0542  0.070803   997
    1.8430  5.0089542  0.001134   0.8212  0.070803   997
    1.8430  5.0089578  0.001051   1.0836  0.070803   997
    1.8430  5.0089592  0.001060   1.1019  0.070803   997
    1.8430  5.0089485  0.003180   1.8224  0.070803   997
    1.8430  5.0089565  0.001480   1.4560  0.070803   997
    1.8430  5.0089572  0.000739   1.0958  0.070803   997
    1.8430  5.0089721  0.002050   1.2271  0.070803   997
    1.8430  5.0089797  0.001300   1.3734  0.070803   997
    1.8430  5.0089596  0.002488   1.3060  0.070803   997
    1.8430  5.0089568  0.002057   1.3332  0.070803   997
    1.8430  5.0089504  0.001126   1.0014  0.070803   997
    1.8430  5.0089548  0.000780   1.2237  0.070803   997
    1.8430  5.0089443  0.002153   1.2336  0.070803   997
    1.8430  5.0089601  0.000595   1.4180  0.070803   997
    1.8430  5.0089663  0.001569   1.1124  0.070803   997
    1.8430  5.0089558  0.000733   0.8281  0.070803   997
    1.8430  5.0089645  0.002545   1.1695  0.070803   997
    1.8430  5.0089468  0.002980   1.7717  0.070803   997
    1.8430  5.0089298  0.005205   2.0325  0.070803   997
    1.8430  5.0089465  0.004100   1.4572  0.070803   997
    1.8430  5.0089500  0.000875   1.2382  0.070803   997
    1.8430  5.0089532  0.000931   1.2133  0.070803   997
    1.8430  5.0089626  0.002146   1.1604  0.070803   997
    1.8430  5.0089614  0.003654   1.2435  0.070803   997
    1.8430  5.0089677  0.000887   1.1958  0.070803   997
    1.8430  5.0089545  0.002835   1.4669  0.070803   997
    1.8430  5.0089571  0.003193   1.7187  0.070803   997
    1.8430  5.0089554  0.002573   1.5484  0.070803   997
    1.8430  5.0089622  0.002625   1.4478  0.070803   997
    1.8430  5.0089613  0.002678   1.3348  0.070803   997
    1.8430  5.0089616  0.000929   1.0148  0.070803   997
    1.8430  5.0089629  0.001174   1.2324  0.070803   997
    1.8430  5.0089413  0.004399   2.7422  0.070803   997
    1.8430  5.0089551  0.001721   1.3208  0.070803   997
    1.8430  5.0089633  0.001459   0.9584  0.070803   997
    1.8430  5.0089575  0.001773   1.0007  0.070803   997
    1.8430  5.0089595  0.002339   1.0602  0.070803   997
    1.8430  5.0089632  0.001677   1.0472  0.070803   997
    1.8430  5.0089680  0.001455   1.4301  0.070803   997
    1.8430  5.0089568  0.001023   1.0612  0.070803   997
    1.8430  5.0089563  0.001274   1.3884  0.070803   997
    1.8430  5.0089521  0.001661   1.3074  0.070803   997
    1.8430  5.0089314  0.002269   1.8507  0.070803   997
    1.8430  5.0089588  0.001265   1.0477  0.070803   997
    1.8430  5.0089624  0.001281   1.0799  0.070803   997
    1.8430  5.0089561  0.003474   1.8731  0.070803   997
    1.8430  5.0089453  0.002436   1.3806  0.070803   997
    1.8430  5.0089447  0.003224   1.6868  0.070803   997
    1.8430  5.0089629  0.000523   1.1029  0.070803   997
    1.8430  5.0089453  0.002343   1.3593  0.070803   997
    1.8430  5.0089587  0.000812   1.1918  0.070803   997
    1.8430  5.0089743  0.000841   1.0449  0.070803   997
    1.8430  5.0089551  0.001351   0.8474  0.070803   997
    1.8430  5.0089580  0.001233   1.5403  0.070803   997
    1.8430  5.0089743  0.001460   1.1730  0.070803   997
    1.8430  5.0089783  0.000909   1.0700  0.070803   997
    1.8430  5.0089818  0.001134   1.1342  0.070803   997
    1.8430  5.0089748  0.001475   1.2893  0.070803   997
    1.8430  5.0089772  0.003404   1.2856  0.070803   997
    1.8430  5.0089583  0.003850   1.3906  0.070803   997
    1.8430  5.0089622  0.001910   1.2226  0.070803   997
    1.8430  5.0089700  0.000835   1.0800  0.070803   997
    1.8430  5.0089738  0.001783   1.2627  0.070803   997
    1.8430  5.0089633  0.002178   1.0721  0.070803   997
    1.8430  5.0089689  0.000876   1.1682  0.070803   997
    1.8430  5.0089538  0.001879   1.5072  0.070803   997
    1.8430  5.0089587  0.001318   1.1913  0.070803   997
    1.8430  5.0089727  0.002736   1.2126  0.070803   997
    1.8430  5.0089587  0.002966   1.5777  0.070803   997
    1.8430  5.0089617  0.001223   0.9994  0.070803   997
    1.8430  5.0089474  0.002714   1.6244  0.070803   997
    1.8430  5.0089463  0.001509   1.7479  0.070803   997
    1.8430  5.0089597  0.001006   0.8785  0.070803   997
    1.8430  5.0089599  0.000646   0.9885  0.070803   997
    1.8430  5.0089430  0.002971   1.5083  0.070803   997
    1.8430  5.0089483  0.002668   1.1026  0.070803   997
    1.8430  5.0089639  0.000692   1.0247  0.070803   997
    1.8430  5.0089546  0.002428   1.4139  0.070803   997
    1.8430  5.0089656  0.003477   1.4327  0.070803   997
    1.8430  5.0089580  0.002341   0.9067  0.070803   997
    1.8430  5.0089566  0.001190   0.9052  0.070803   997
    1.8430  5.0089534  0.002676   1.1446  0.070803   997
    1.8430  5.0089491  0.001784   1.4319  0.070803   997
    1.8430  5.0089633  0.001614   1.1090  0.070803   997
    1.8430  5.0089619  0.001116   1.2681  0.070803   997
    1.8430  5.0089477  0.003634   1.3407  0.070803   997
    1.8430  5.0089524  0.003240   1.1498  0.070803   997
    1.8430  5.0089573  0.003005   1.2238  0.070803   997
    1.8430  5.0089725  0.000493   0.9330  0.070803   997
    1.8430  5.0089593  0.001400   1.0935  0.070803   997
    1.8430  5.0089623  0.000555   1.1544  0.070803   997
    1.8430  5.0089600  0.002091   1.5327  0.070803   997
    1.8430  5.0089676  0.001052   1.2739  0.070803   997
    1.8430  5.0089584  0.000960   1.3429  0.070803   997
    1.8430  5.0089607  0.001283   1.0915  0.070803   997
    1.8430  5.0089356  0.004233   1.5817  0.070803   997
    1.8430  5.0089646  0.000868   1.0103  0.070803   997
    1.8430  5.0089557  0.001117   1.1008  0.070803   997
    1.8430  5.0089674  0.001584   1.0530  0.070803   997
    1.8430  5.0089625  0.001432   1.0577  0.070803   997
    1.8430  5.0089604  0.002429   1.1382  0.070803   997
    1.8430  5.0089493  0.001479   1.2195  0.070803   997
    1.8430  5.0089516  0.001369   1.2490  0.070803   997
    1.8430  5.0089374  0.003989   1.7876  0.070803   997
    1.8430  5.0089455  0.002475   1.4551  0.070803   997
    1.8430  5.0089654  0.001374   1.1081  0.070803   997
    1.8430  5.0089339  0.001918   1.5774  0.070803   997
    1.8430  5.0089549  0.000696   1.2744  0.070803   997
    1.8430  5.0089529  0.001635   1.0607  0.070803   997
    1.8430  5.0089671  0.001209   1.2228  0.070803   997
    1.8430  5.0089753  0.002318   1.3927  0.070803   997
    1.8430  5.0089724  0.001342   1.1336  0.070803   997
    1.8430  5.0089649  0.002285   1.6419  0.070803   997
    1.8430  5.0089747  0.001608   1.1180  0.070803   997
    1.8430  5.0089684  0.001188   0.8833  0.070803   997
    1.8430  5.0089553  0.003746   1.7404  0.070803   997
    1.8430  5.0089643  0.002301   1.6228  0.070803   997
    1.8430  5.0089605  0.000912   1.1776  0.070803   997
    1.8430  5.0089658  0.001183   1.0441  0.070803   997
    1.8430  5.0089697  0.001226   1.1572  0.070803   997
    1.8430  5.0089598  0.001853   1.1983  0.070803   997
    1.8430  5.0089563  0.004403   1.3124  0.070803   997
    1.8430  5.0089696  0.000841   0.9563  0.070803   997
    1.8430  5.0089517  0.002925   2.0758  0.070803   997
    1.8430  5.0089486  0.001914   1.4074  0.070803   997
    1.8430  5.0089516  0.001293   1.4799  0.070803   997
    1.8430  5.0089581  0.003072   1.4753  0.070803   997
    1.8430  5.0089642  0.000976   1.2502  0.070803   997
    1.8430  5.0089585  0.002008   1.7035  0.070803   997
    1.8430  5.0089288  0.001332   1.7160  0.070803   997
    1.8430  5.0089473  0.001220   1.1303  0.070803   997
    1.8430  5.0089506  0.001583   1.2710  0.070803   997
    1.8430  5.0089662  0.001071   1.2199  0.070803   997
    1.8430  5.0089521  0.002000   1.3279  0.070803   997
    1.8430  5.0089649  0.001187   1.1878  0.070803   997
    1.8430  5.0089724  0.001217   1.2086  0.070803   997
    1.8430  5.0089574  0.002536   1.3296  0.070803   997
    1.8430  5.0089704  0.001643   1.4986  0.070803   997
    1.8430  5.0089552  0.002947   1.4606  0.070803   997
    1.8430  5.0089606  0.001463   1.0898  0.070803   997
    1.8430  5.0089583  0.001817   1.5660  0.070803   997
    1.8430  5.0089597  0.001814   1.4180  0.070803   997
    1.8430  5.0089573  0.001601   1.0874  0.070803   997
    1.8430  5.0089498  0.001440   1.0905  0.070803   997
    1.8430  5.0089513  0.001176   1.2115  0.070803   997
    1.8430  5.0089616  0.001824   1.3415  0.070803   997
    1.8430  5.0089670  0.001373   1.2458  0.070803   997
    1.8430  5.0089554  0.001317   1.0672  0.070803   997
    1.8430  5.0089625  0.001159   1.1383  0.070803   997
    1.8430  5.0089631  0.001048   0.9803  0.070803   997
    1.8430  5.0089595  0.003204   1.2216  0.070803   997
    1.8430  5.0089512  0.001161   1.2768  0.070803   997
    1.8430  5.0089561  0.001226   1.2085  0.070803   997
    1.8430  5.0089591  0.004085   1.1799  0.070803   997
    1.8430  5.0089638  0.001170   0.8104  0.070803   997
    1.8430  5.0089594  0.003005   1.3417  0.070803   997
    1.8430  5.0089686  0.001190   1.2303  0.070803   997
    1.8430  5.0089477  0.002754   1.5374  0.070803   997
    1.8430  5.0089580  0.002090   0.9411  0.070803   997
    1.8430  5.0089511  0.002306   1.2314  0.070803   997
    1.8430  5.0089626  0.001212   0.9610  0.070803   997
    1.8430  5.0089389  0.003869   1.5132  0.070803   997
    1.8430  5.0089520  0.001301   1.1086  0.070803   997
    1.8430  5.0089451  0.001930   1.0912  0.070803   997
    1.8430  5.0089473  0.001411   1.1647  0.070803   997
    1.8430  5.0089522  0.001181   1.0423  0.070803   997
    1.8430  5.0089605  0.001249   1.1715  0.070803   997
    1.8430  5.0089647  0.000647   1.2790  0.070803   997
    1.8430  5.0089629  0.001233   1.1353  0.070803   997
    1.8430  5.0089519  0.002483   1.6313  0.070803   997
    1.8430  5.0089540  0.002174   1.1866  0.070803   997
    1.8430  5.0089595  0.002198   1.0490  0.070803   997
    1.8430  5.0089557  0.001513   1.2428  0.070803   997
    1.8430  5.0089645  0.001080   1.1631  0.070803   997
    1.8430  5.0089615  0.001520   1.2460  0.070803   997
    1.8430  5.0089624  0.001148   1.0199  0.070803   997
    1.8430  5.0089668  0.002601   1.1867  0.070803   997
    1.8430  5.0089662  0.001523   1.2418  0.070803   997
    1.8430  5.0089704  0.000844   0.9745  0.070803   997
    1.8430  5.0089578  0.001808   1.5245  0.070803   997
    1.8430  5.0089628  0.001308   1.1508  0.070803   997
    1.8430  5.0089561  0.002391   1.1269  0.070803   997
    1.8430  5.0089584  0.001369   1.2493  0.070803   997
    1.8430  5.0089461  0.003571   2.2898  0.070803   997
    1.8430  5.0089704  0.000509   1.0516  0.070803   997
    1.8430  5.0089612  0.001630   1.3780  0.070803   997
    1.8430  5.0089622  0.003274   1.3934  0.070803   997
    1.8430  5.0089575  0.001691   1.0755  0.070803   997
    1.8430  5.0089564  0.001257   1.1451  0.070803   997
    1.8430  5.0089602  0.000866   1.1033  0.070803   997
    1.8430  5.0089504  0.004642   1.8599  0.070803   997
    1.8430  5.0089699  0.000669   1.1669  0.070803   997
    1.8430  5.0089473  0.002904   2.2014  0.070803   997
    1.8430  5.0089563  0.001583   1.1485  0.070803   997
    1.8430  5.0089687  0.000822   1.3114  0.070803   997
    1.8430  5.0089696  0.002098   1.3147  0.070803   997
    1.8430  5.0089573  0.001407   1.4187  0.070803   997
    1.8430  5.0089448  0.001451   1.1305  0.070803   997
    1.8430  5.0089593  0.000703   0.9490  0.070803   997
    1.8430  5.0089450  0.001702   1.1699  0.070803   997
    1.8430  5.0089573  0.003540   0.8082  0.070803   997
    1.8430  5.0089604  0.002113   0.8846  0.070803   997
    1.8430  5.0089556  0.002518   1.3228  0.070803   997
    1.8430  5.0089550  0.002722   1.5987  0.070803   997
    1.8430  5.0089574  0.004280   0.6722  0.070803   997
    1.8430  5.0089674  0.001159   1.0646  0.070803   997
    1.8430  5.0089597  0.000718   1.2208  0.070803   997
    1.8430  5.0089717  0.003912   1.3595  0.070803   997
    1.8430  5.0089667  0.002013   1.0561  0.070803   997
    1.8430  5.0089633  0.001402   1.0180  0.070803   997
    1.8430  5.0089567  0.000833   1.2281  0.070803   997
    1.8430  5.0089485  0.001981   1.1635  0.070803   997
    1.8430  5.0089540  0.002690   1.4867  0.070803   997
    1.8430  5.0089448  0.003232   1.4616  0.070803   997
    1.8430  5.0089601  0.001422   1.3051  0.070803   997
    1.8430  5.0089557  0.001842   1.1373  0.070803   997
    1.8430  5.0089779  0.001670   0.9818  0.070803   997
    1.8430  5.0089643  0.002285   1.1881  0.070803   997
    1.8430  5.0089402  0.004149   1.6988  0.070803   997
    1.8430  5.0089622  0.003168   1.2577  0.070803   997
    1.8430  5.0089717  0.001176   1.2201  0.070803   997
    1.8430  5.0089732  0.001129   1.0093  0.070803   997
    1.8430  5.0089645  0.001105   1.1364  0.070803   997
    1.8430  5.0089620  0.002187   1.3532  0.070803   997
    1.8430  5.0089575  0.003914   1.3854  0.070803   997
    1.8430  5.0089586  0.002057   1.5149  0.070803   997
    1.8430  5.0089624  0.000765   1.4075  0.070803   997
    1.8430  5.0089493  0.004161   1.6642  0.070803   997
    1.8430  5.0089452  0.003766   1.3917  0.070803   997
    1.8430  5.0089646  0.001537   1.0703  0.070803   997
    1.8430  5.0089504  0.000983   1.2277  0.070803   997
    1.8430  5.0089537  0.003317   1.6696  0.070803   997
    1.8430  5.0089509  0.002619   1.5321  0.070803   997
    1.8430  5.0089614  0.001017   1.0668  0.070803   997
    1.8430  5.0089476  0.003842   1.8779  0.070803   997
    1.8430  5.0089456  0.001065   1.3383  0.070803   997
    1.8430  5.0089485  0.003588   2.0411  0.070803   997
    1.8430  5.0089539  0.003534   1.6328  0.070803   997
    1.8430  5.0089562  0.001575   0.6205  0.070803   997
    1.8430  5.0089711  0.000773   1.0177  0.070803   997
    1.8430  5.0089659  0.001730   1.1857  0.070803   997
    1.8430  5.0089690  0.003266   1.2110  0.070803   997
    1.8430  5.0089523  0.003695   1.3811  0.070803   997
    1.8430  5.0089454  0.004597   2.7042  0.070803   997
    1.8430  5.0089570  0.001042   1.0970  0.070803   997
    1.8430  5.0089576  0.001629   1.3243  0.070803   997
    1.8430  5.0089642  0.001588   1.1975  0.070803   997
    1.8430  5.0089511  0.002116   1.2380  0.070803   997
    1.8430  5.0089583  0.003192   1.4471  0.070803   997
    1.8430  5.0089497  0.007697   1.6159  0.070803   997
    1.8430  5.0089484  0.002828   1.5806  0.070803   997
    1.8430  5.0089552  0.001695   0.8876  0.070803   997
    1.8430  5.0089578  0.002140   1.0356  0.070803   997
    1.8430  5.0089690  0.002208   1.3274  0.070803   997
    1.8430  5.0089450  0.002150   1.2349  0.070803   997
    1.8430  5.0089433  0.005064   2.5939  0.070803   997
    1.8430  5.0089505  0.002945   0.9156  0.070803   997
    1.8430  5.0089542  0.002196   1.4440  0.070803   997
    1.8430  5.0089529  0.002063   1.1391  0.070803   997
    1.8430  5.0089697  0.001335   0.8868  0.070803   997
    1.8430  5.0089363  0.003016   1.8366  0.070803   997
    1.8430  5.0089600  0.000480   1.0401  0.070803   997
    1.8430  5.0089655  0.001616   1.0705  0.070803   997
    1.8430  5.0089517  0.001841   1.6332  0.070803   997
    1.8430  5.0089491  0.004052   1.5141  0.070803   997
    1.8430  5.0089412  0.002695   1.2578  0.070803   997
    1.8430  5.0089638  0.001614   1.3401  0.070803   997
    1.8430  5.0089606  0.001344   1.0576  0.070803   997
    1.8430  5.0089511  0.004413   1.3035  0.070803   997
    1.8430  5.0089503  0.001830   1.3538  0.070803   997
    1.8430  5.0089696  0.000497   1.2985  0.070803   997
    1.8430  5.0089665  0.000693   0.9157  0.070803   997
    1.8430  5.0089504  0.006505   1.9743  0.070803   997
    1.8430  5.0089583  0.000651   1.2884  0.070803   997
    1.8430  5.0089467  0.002534   1.4926  0.070803   997
    1.8430  5.0089562  0.001374   1.3042  0.070803   997
    1.8430  5.0089649  0.002137   1.5908  0.070803   997
    1.8430  5.0089525  0.000850   1.2184  0.070803   997
    1.8430  5.0089552  0.001986   1.2132  0.070803   997
    1.8430  5.0089487  0.003280   1.8099  0.070803   997
    1.8430  5.0089590  0.000755   0.9197  0.070803   997
    1.8430  5.0089518  0.001368   1.2179  0.070803   997
    1.8430  5.0089392  0.003029   1.7064  0.070803   997
    1.8430  5.0089571  0.002174   1.3619  0.070803   997
    1.8430  5.0089591  0.001761   1.0322  0.070803   997
    1.8430  5.0089643  0.001986   1.3575  0.070803   997
    1.8430  5.0089561  0.002753   1.5155  0.070803   997
    1.8430  5.0089523  0.004743   1.7937  0.070803   997
    1.8430  5.0089589  0.001871   1.2167  0.070803   997
    1.8430  5.0089558  0.002296   1.2522  0.070803   997
    1.8430  5.0089565  0.001488   1.2765  0.070803   997
    1.8430  5.0089573  0.001407   1.1106  0.070803   997
    1.8430  5.0089599  0.001857   1.3493  0.070803   997
    1.8430  5.0089576  0.002715   1.4203  0.070803   997
    1.8430  5.0089556  0.001802   1.2995  0.070803   997
    1.8430  5.0089538  0.002029   1.2908  0.070803   997
    1.8430  5.0089651  0.002028   1.3589  0.070803   997
    1.8430  5.0089644  0.001740   1.3429  0.070803   997
    1.8430  5.0089605  0.003242   1.0365  0.070803   997
    1.8430  5.0089585  0.001230   1.0770  0.070803   997
    1.8430  5.0089512  0.002866   1.6925  0.070803   997
    1.8430  5.0089590  0.002690   1.2102  0.070803   997
    1.8430  5.0089662  0.001458   1.0564  0.070803   997
    1.8430  5.0089633  0.002159   1.3813  0.070803   997
    1.8430  5.0089445  0.003139   1.4008  0.070803   997
    1.8430  5.0089607  0.001220   1.1827  0.070803   997
    1.8430  5.0089675  0.002386   1.3072  0.070803   997
    1.8430  5.0089578  0.001480   0.7842  0.070803   997
    1.8430  5.0089719  0.001094   1.1259  0.070803   997
    1.8430  5.0089631  0.001310   1.2313  0.070803   997
    1.8430  5.0089709  0.001499   1.1588  0.070803   997
    1.8430  5.0089648  0.001736   1.2399  0.070803   997
    1.8430  5.0089564  0.002197   1.0493  0.070803   997
    1.8430  5.0089497  0.002490   1.3823  0.070803   997
    1.8430  5.0089452  0.003513   1.5064  0.070803   997
    1.8430  5.0089584  0.001177   0.9985  0.070803   997
    1.8430  5.0089527  0.002365   1.2863  0.070803   997
    1.8430  5.0089560  0.000791   0.9976  0.070803   997
    1.8430  5.0089429  0.001922   1.4262  0.070803   997
    1.8430  5.0089528  0.001905   0.9599  0.070803   997
    1.8430  5.0089572  0.002379   1.2133  0.070803   997
    1.8430  5.0089558  0.001694   1.3613  0.070803   997
    1.8430  5.0089681  0.000919   0.9243  0.070803   997
    1.8430  5.0089682  0.002019   1.1883  0.070803   997
    1.8430  5.0089303  0.004037   2.3197  0.070803   997
    1.8430  5.0089540  0.002372   1.3901  0.070803   997
    1.8430  5.0089681  0.001100   0.9957  0.070803   997
    1.8430  5.0089474  0.001991   1.6244  0.070803   997
    1.8430  5.0089542  0.001412   1.3412  0.070803   997
    1.8430  5.0089555  0.000724   0.9358  0.070803   997
    1.8430  5.0089581  0.001084   1.0103  0.070803   997
    1.8430  5.0089541  0.001749   1.4581  0.070803   997
    1.8430  5.0089630  0.002887   1.2515  0.070803   997
    1.8430  5.0089651  0.001399   1.0581  0.070803   997
    1.8430  5.0089624  0.001890   1.4752  0.070803   997
    1.8430  5.0089445  0.004135   1.6097  0.070803   997
    1.8430  5.0089617  0.001907   1.1603  0.070803   997
    1.8430  5.0089773  0.001760   1.0714  0.070803   997
    1.8430  5.0089684  0.001837   1.0104  0.070803   997
    1.8430  5.0089762  0.000984   1.1015  0.070803   997
    1.8430  5.0089734  0.001234   1.0596  0.070803   997
    1.8430  5.0089631  0.002215   1.6097  0.070803   997
    1.8430  5.0089541  0.001344   0.8692  0.070803   997
    1.8430  5.0089640  0.001452   1.0892  0.070803   997
    1.8430  5.0089563  0.004360   1.4913  0.070803   997
    1.8430  5.0089655  0.001651   1.0008  0.070803   997
    1.8430  5.0089699  0.001973   1.1985  0.070803   997
    1.8430  5.0089571  0.001916   1.0862  0.070803   997
    1.8430  5.0089645  0.002659   1.4740  0.070803   997
    1.8430  5.0089720  0.001315   1.0565  0.070803   997
    1.8430  5.0089399  0.004991   1.9536  0.070803   997
    1.8430  5.0089579  0.001578   1.2926  0.070803   997
    1.8430  5.0089649  0.001627   1.0316  0.070803   997
    1.8430  5.0089629  0.001808   1.2873  0.070803   997
    1.8430  5.0089654  0.002186   0.9902  0.070803   997
    1.8430  5.0089412  0.003095   1.6428  0.070803   997
    1.8430  5.0089557  0.002699   1.2344  0.070803   997
    1.8430  5.0089547  0.001517   1.3963  0.070803   997
    1.8430  5.0089612  0.000947   1.1394  0.070803   997
    1.8430  5.0089609  0.001933   1.2327  0.070803   997
    1.8430  5.0089761  0.000925   1.2912  0.070803   997
    1.8430  5.0089664  0.001330   1.0803  0.070803   997
    1.8430  5.0089369  0.005249   1.8022  0.070803   997
    1.8430  5.0089511  0.002752   1.4664  0.070803   997
    1.8430  5.0089489  0.002974   1.3530  0.070803   997
    1.8430  5.0089583  0.001159   1.2734  0.070803   997
    1.8430  5.0089484  0.004757   1.3107  0.070803   997
    1.8430  5.0089693  0.001511   1.0379  0.070803   997
    1.8430  5.0089636  0.000774   1.2001  0.070803   997
    1.8430  5.0089458  0.002609   1.6456  0.070803   997
    1.8430  5.0089611  0.003984   1.1465  0.070803   997
    1.8430  5.0089719  0.001447   1.2843  0.070803   997
    1.8430  5.0089619  0.002465   1.1085  0.070803   997
    1.8430  5.0089467  0.002776   1.3343  0.070803   997
    1.8430  5.0089554  0.000698   1.0160  0.070803   997
    1.8430  5.0089642  0.003999   1.1577  0.070803   997
    1.8430  5.0089513  0.002677   1.4740  0.070803   997
    1.8430  5.0089655  0.001009   0.8640  0.070803   997
    1.8430  5.0089616  0.001091   1.0563  0.070803   997
    1.8430  5.0089717  0.001041   1.2561  0.070803   997
    1.8430  5.0089713  0.001316   1.1171  0.070803   997
    1.8430  5.0089669  0.001852   1.0961  0.070803   997
    1.8430  5.0089730  0.001885   1.1186  0.070803   997
    1.8430  5.0089709  0.002318   1.3267  0.070803   997
    1.8430  5.0089546  0.001277   1.1985  0.070803   997
    1.8430  5.0089717  0.001341   0.9447  0.070803   997
    1.8430  5.0089602  0.001693   1.4420  0.070803   997
    1.8430  5.0089560  0.002166   1.4985  0.070803   997
    1.8430  5.0089632  0.002093   1.4163  0.070803   997
    1.8430  5.0089524  0.003265   1.4451  0.070803   997
    1.8430  5.0089577  0.002525   1.4295  0.070803   997
    1.8430  5.0089437  0.005047   1.7271  0.070803   997
    1.8430  5.0089561  0.001193   1.2419  0.070803   997
    1.8430  5.0089516  0.001355   1.1883  0.070803   997
    1.8430  5.0089583  0.000846   1.1059  0.070803   997
    1.8430  5.0089585  0.001673   0.9928  0.070803   997
    1.8430  5.0089633  0.001274   1.1264  0.070803   997
    1.8430  5.0089533  0.002326   1.2253  0.070803   997
    1.8430  5.0089390  0.003266   1.3960  0.070803   997
    1.8430  5.0089616  0.002289   0.8456  0.070803   997
    1.8430  5.0089602  0.002442   1.1942  0.070803   997
    1.8430  5.0089543  0.002030   1.5633  0.070803   997
    1.8430  5.0089542  0.002284   0.9695  0.070803   997
    1.8430  5.0089566  0.000729   1.1021  0.070803   997
    1.8430  5.0089476  0.001952   1.5972  0.070803   997
    1.8430  5.0089599  0.001122   1.1984  0.070803   997
    1.8430  5.0089526  0.001921   1.1668  0.070803   997
    1.8430  5.0089432  0.003203   1.3601  0.070803   997
    1.8430  5.0089591  0.001141   1.0913  0.070803   997
    1.8430  5.0089621  0.001085   1.1908  0.070803   997
    1.8430  5.0089625  0.001797   1.1132  0.070803   997
    1.8430  5.0089639  0.001651   1.1958  0.070803   997
    1.8430  5.0089432  0.002662   1.5974  0.070803   997
    1.8430  5.0089521  0.002932   1.5877  0.070803   997
    1.8430  5.0089562  0.001365   1.1499  0.070803   997
    1.8430  5.0089462  0.001931   1.2038  0.070803   997
    1.8430  5.0089535  0.002807   1.1679  0.070803   997
    1.8430  5.0089551  0.001168   1.1773  0.070803   997
    1.8430  5.0089477  0.002829   1.6389  0.070803   997
    1.8430  5.0089408  0.005719   2.2740  0.070803   997
    1.8430  5.0089413  0.005325   1.7658  0.070803   997
    1.8430  5.0089498  0.001124   1.1704  0.070803   997
    1.8430  5.0089505  0.003239   1.4176  0.070803   997
    1.8430  5.0089401  0.003653   1.5128  0.070803   997
    1.8430  5.0089585  0.001889   0.9579  0.070803   997
    1.8430  5.0089603  0.001507   0.8872  0.070803   997
    1.8430  5.0089592  0.001365   1.3625  0.070803   997
    1.8430  5.0089586  0.003863   1.5815  0.070803   997
    1.8430  5.0089535  0.001354   1.0123  0.070803   997
    1.8430  5.0089581  0.001419   1.3156  0.070803   997
    1.8430  5.0089551  0.001520   0.8839  0.070803   997
    1.8430  5.0089395  0.002191   1.2223  0.070803   997
    1.8430  5.0089588  0.001124   1.2053  0.070803   997
    1.8430  5.0089472  0.001724   1.2110  0.070803   997
    1.8430  5.0089454  0.001130   1.0783  0.070803   997
    1.8430  5.0089465  0.000906   1.0598  0.070803   997
    1.8430  5.0089576  0.001576   1.0540  0.070803   997
    1.8430  5.0089647  0.000982   1.5364  0.070803   997
    1.8430  5.0089546  0.004543   1.1169  0.070803   997
    1.8430  5.0089628  0.001875   1.1048  0.070803   997
    1.8430  5.0089626  0.002702   1.3361  0.070803   997
    1.8430  5.0089625  0.001772   0.9757  0.070803   997
    1.8430  5.0089544  0.001538   1.2276  0.070803   997
    1.8430  5.0089667  0.002739   1.1451  0.070803   997
    1.8430  5.0089599  0.001359   1.1452  0.070803   997
    1.8430  5.0089594  0.002697   1.4639  0.070803   997
    1.8430  5.0089614  0.001245   1.0299  0.070803   997
    1.8430  5.0089611  0.000863   1.2237  0.070803   997
    1.8430  5.0089647  0.001100   1.0845  0.070803   997
    1.8430  5.0089567  0.002585   1.5771  0.070803   997
    1.8430  5.0089594  0.001641   1.2073  0.070803   997
    1.8430  5.0089506  0.001691   1.3537  0.070803   997
    1.8430  5.0089398  0.003713   1.7078  0.070803   997
    1.8430  5.0089680  0.000866   0.9243  0.070803   997
    1.8430  5.0089721  0.001501   1.1510  0.070803   997
    1.8430  5.0089569  0.001952   1.0379  0.070803   997
    1.8430  5.0089652  0.001864   1.5245  0.070803   997
    1.8430  5.0089735  0.001432   1.2691  0.070803   997
