#  foam_annealed3_s6.fe
  D_time     energy      minL    scale         p cells
    2.2345  4.6949403  0.042542  31.4160  0.132686   974
    2.2445  4.6844032  0.000730   4.6123  0.135739   974
    2.2445  4.6842763  0.001674  10.7755  0.135739   974
    2.2445  4.6841568  0.005609  16.4647  0.135739   974
    2.2445  4.6839950  0.007189  11.4612  0.135739   974
    2.2445  4.6836918  0.000443   6.2107  0.135739   974
    2.2445  4.6836391  0.006196   9.4500  0.135739   974
    2.2445  4.6834962  0.001345  10.3609  0.135739   974
    2.2445  4.6832887  0.014436  15.3298  0.135739   974
    2.2515  4.6759488  0.007587  25.7338  0.137512   973
    2.2515  4.6758539  0.000686   7.8661  0.137512   973
    2.2515  4.6754821  0.003539   9.9861  0.137512   973
    2.2515  4.6752551  0.009519  17.3123  0.137512   973
    2.2515  4.6749648  0.004008  19.2960  0.137512   973
    2.2515  4.6748695  0.003890  10.3742  0.137512   973
    2.2515  4.6746373  0.004479   7.8007  0.137512   973
    2.2515  4.6745392  0.005768   9.0758  0.137512   973
    2.2515  4.6742510  0.007330  18.4405  0.137512   973
    2.2515  4.6741273  0.002715   0.8980  0.137512   973
    2.2515  4.6740033  0.000211   1.4316  0.137512   973
    2.2515  4.6739693  0.004191  14.9141  0.137512   973
    2.2515  4.6739541  0.003532  12.9369  0.137512   973
    2.2515  4.6737915  0.005327  19.9248  0.137512   973
    2.2515  4.6737461  0.001071  11.5690  0.137512   973
    2.2515  4.6736354  0.039831  24.8918  0.137512   973
    2.2615  4.6629714  0.001836  18.1401  0.140648   973
    2.2615  4.6625521  0.002476  13.4155  0.140648   973
    2.2615  4.6622547  0.008956  26.5802  0.140648   973
    2.2615  4.6621346  0.001937  13.7516  0.140648   973
    2.2615  4.6619952  0.003915  18.8426  0.140648   973
    2.2615  4.6617795  0.007539   6.4548  0.140648   973
    2.2615  4.6615665  0.002124  17.1677  0.140648   973
    2.2615  4.6613973  0.009027  14.0510  0.140648   973
    2.2615  4.6613301  0.009212  13.9483  0.140648   973
    2.2615  4.6612061  0.003168  16.4937  0.140648   973
    2.2615  4.6611591  0.009343  15.7956  0.140648   973
    2.2615  4.6611954  0.005044  16.1994  0.140648   973
    2.2615  4.6611151  0.003202   2.1055  0.140648   973
    2.2615  4.6609784  0.028995  19.2744  0.140648   973
    2.2715  4.6502495  0.005476  21.0816  0.143836   973
    2.2715  4.6499214  0.002980  11.0386  0.143836   973
    2.2715  4.6493879  0.003780  13.5537  0.143836   973
    2.2715  4.6491128  0.006698   8.6932  0.143836   973
    2.2715  4.6488909  0.009191  27.4492  0.143836   973
    2.2715  4.6486814  0.000377   3.7341  0.143836   973
    2.2715  4.6485918  0.005759  13.8486  0.143836   973
    2.2715  4.6483384  0.004062  12.8659  0.143836   973
    2.2715  4.6483216  0.004420   9.7854  0.143836   973
    2.2715  4.6481493  0.002190  16.0056  0.143836   973
    2.2715  4.6480644  0.003173  17.6237  0.143836   973
    2.2715  4.6479831  0.000694   5.3279  0.143836   973
    2.2715  4.6479449  0.009700  28.0524  0.143836   973
    2.2715  4.6478049  0.004727  13.6413  0.143836   973
    2.2715  4.6475794  0.005239  18.8306  0.143836   973
    2.2715  4.6474674  0.001079  12.6794  0.143836   973
    2.2715  4.6474342  0.009466  10.7391  0.143836   973
    2.2715  4.6472548  0.046338  13.7807  0.143836   973
    2.2790  4.6390394  0.026286  10.0763  0.145866   972
    2.2824  4.6353498  0.004850  14.1344  0.146564   971
    2.2824  4.6352429  0.003743   8.6789  0.146564   971
    2.2824  4.6347070  0.006068  17.8484  0.146564   971
    2.2824  4.6344173  0.001153   8.3250  0.146564   971
    2.2824  4.6343568  0.008836   8.1875  0.146564   971
    2.2824  4.6341965  0.008631  12.8515  0.146564   971
    2.2824  4.6340525  0.006557  20.1014  0.146564   971
    2.2824  4.6340290  0.008147  10.3534  0.146564   971
    2.2824  4.6338226  0.000616   5.2292  0.146564   971
    2.2824  4.6338053  0.002928  12.3600  0.146564   971
    2.2824  4.6334712  0.005953  23.8394  0.146564   971
    2.2824  4.6332764  0.007202  21.3998  0.146564   971
    2.2824  4.6331250  0.008142  14.0077  0.146564   971
    2.2824  4.6330519  0.044586  16.7399  0.146564   971
    2.2845  4.6306436  0.020259  20.3205  0.146881   970
    2.2875  4.6272843  0.000654   7.9979  0.147481   969
    2.2875  4.6272997  0.002050  11.8416  0.147481   969
    2.2875  4.6271523  0.004950  18.5553  0.147481   969
    2.2875  4.6269974  0.001177   7.4295  0.147481   969
    2.2875  4.6269390  0.002724  15.0302  0.147481   969
    2.2875  4.6268191  0.053239  19.9044  0.147481   969
    2.2901  4.6240086  0.041478  19.7231  0.147919   968
    2.2968  4.6165035  0.000219   1.8094  0.149764   967
    2.2968  4.6164413  0.005066  10.5875  0.149764   967
    2.2968  4.6161765  0.002757  11.3853  0.149764   967
    2.2968  4.6158257  0.006249  16.2590  0.149764   967
    2.2968  4.6157074  0.002560  12.0653  0.149764   967
    2.2968  4.6153862  0.003778  11.1591  0.149764   967
    2.2968  4.6154127  0.007259  10.9626  0.149764   967
    2.2968  4.6152560  0.002073   8.4767  0.149764   967
    2.2968  4.6152268  0.008852   5.4435  0.149764   967
    2.2968  4.6151230  0.004019  14.1015  0.149764   967
    2.2968  4.6151103  0.008270  25.5285  0.149764   967
    2.2968  4.6149995  0.000914  10.2580  0.149764   967
    2.2968  4.6148622  0.003130   8.1917  0.149764   967
    2.2968  4.6148747  0.009516  24.2594  0.149764   967
    2.2968  4.6147347  0.004091   7.4058  0.149764   967
    2.2968  4.6144931  0.004387  12.9315  0.149764   967
    2.2968  4.6143540  0.041747  15.6036  0.149764   967
    2.3001  4.6106866  0.020710  17.7229  0.150457   966
    2.3100  4.5996200  0.006827  21.9993  0.153381   965
    2.3100  4.5994923  0.000750   8.2608  0.153381   965
    2.3100  4.5988084  0.002258  11.1504  0.153381   965
    2.3100  4.5985309  0.003185  10.6981  0.153381   965
    2.3100  4.5982592  0.004270   8.0560  0.153381   965
    2.3100  4.5978990  0.004924  16.8038  0.153381   965
    2.3100  4.5976674  0.003733   9.8561  0.153381   965
    2.3100  4.5973853  0.002070  12.4613  0.153381   965
    2.3100  4.5971922  0.005900   9.1967  0.153381   965
    2.3100  4.5969442  0.003613  17.4117  0.153381   965
    2.3100  4.5969595  0.009961  32.5661  0.153381   965
    2.3100  4.5969647  0.001801  20.3975  0.153381   965
    2.3100  4.5968570  0.000703   7.0178  0.153381   965
    2.3100  4.5968379  0.007498  23.8293  0.153381   965
    2.3100  4.5967193  0.045298  20.0098  0.153381   965
    2.3142  4.5918728  0.041851  22.6316  0.154431   964
    2.3197  4.5856245  0.031869  15.1704  0.155911   963
    2.3229  4.5819166  0.005857   1.6215  0.156634   962
    2.3229  4.5817023  0.003074  10.9277  0.156634   962
    2.3229  4.5811894  0.005000  14.9820  0.156634   962
    2.3229  4.5809503  0.002783  16.7030  0.156634   962
    2.3229  4.5807983  0.003806  11.6612  0.156634   962
    2.3229  4.5805904  0.007698   7.0210  0.156634   962
    2.3229  4.5804774  0.004783  19.4216  0.156634   962
    2.3229  4.5804159  0.009379  26.4726  0.156634   962
    2.3229  4.5802786  0.000811   5.7395  0.156634   962
    2.3229  4.5803269  0.009869   9.8434  0.156634   962
    2.3229  4.5801939  0.000800  11.5009  0.156634   962
    2.3229  4.5802432  0.004948  16.2585  0.156634   962
    2.3229  4.5800603  0.006895  20.4321  0.156634   962
    2.3229  4.5800506  0.007146  10.9526  0.156634   962
    2.3229  4.5799784  0.005891  19.3651  0.156634   962
    2.3229  4.5799366  0.009356   8.2359  0.156634   962
    2.3229  4.5797516  0.044660  21.0693  0.156634   962
    2.3253  4.5770599  0.042808  13.1428  0.157043   961
    2.3308  4.5706646  0.039520   7.9201  0.158574   960
    2.3311  4.5702511  0.005104  10.4496  0.158296   959
    2.3311  4.5702619  0.004611  10.5080  0.158296   959
    2.3311  4.5700688  0.006419   9.6365  0.158296   959
    2.3311  4.5699976  0.003402  13.4828  0.158296   959
    2.3311  4.5698857  0.004472  10.2877  0.158296   959
    2.3311  4.5696972  0.002009  10.2215  0.158296   959
    2.3311  4.5694896  0.003995  13.5371  0.158296   959
    2.3311  4.5693613  0.005901  20.3334  0.158296   959
    2.3311  4.5692554  0.006581   7.9033  0.158296   959
    2.3311  4.5690697  0.009847  15.6071  0.158296   959
    2.3311  4.5688847  0.003469   2.5394  0.158296   959
    2.3311  4.5688354  0.004417  14.7354  0.158296   959
    2.3311  4.5688391  0.001213  15.8409  0.158296   959
#  foam139.fe
  D_time     energy      minL    scale         p cells
    2.3229  4.5797507  0.044580  23.0120  0.156634   962
    2.3253  4.5769577  0.042853   9.1356  0.157071   961
    2.3256  4.5766695  0.042711  12.2111  0.156755   960
    2.3309  4.5704932  0.007134   8.8585  0.158221   959
    2.3309  4.5705550  0.003000  11.1510  0.158221   959
    2.3309  4.5703117  0.006070  10.9981  0.158221   959
    2.3309  4.5702180  0.002693  14.3142  0.158221   959
    2.3309  4.5701251  0.003398   7.2842  0.158221   959
    2.3309  4.5699575  0.002347  13.5994  0.158221   959
    2.3309  4.5697868  0.004035  11.8923  0.158221   959
    2.3309  4.5695329  0.005101  10.5443  0.158221   959
    2.3309  4.5694820  0.000818   4.1121  0.158221   959
    2.3309  4.5693631  0.004075  19.6888  0.158221   959
    2.3309  4.5694071  0.000770  13.3974  0.158221   959
#  foam138.fe
  D_time     energy      minL    scale         p cells
    2.3100  4.5967208  0.045362  24.7942  0.153381   965
    2.3143  4.5917599  0.041990  13.5411  0.154463   964
    2.3197  4.5855697  0.032675  21.1755  0.155927   963
    2.3229  4.5819213  0.022838   5.7452  0.156632   962
    2.3253  4.5792644  0.007684   2.9457  0.157039   961
    2.3253  4.5790258  0.002537  10.4357  0.157039   961
    2.3253  4.5784230  0.004585  15.9610  0.157039   961
    2.3253  4.5782629  0.002821  14.1150  0.157039   961
    2.3253  4.5780077  0.004051   9.0992  0.157039   961
    2.3253  4.5777151  0.005340  11.4193  0.157039   961
    2.3253  4.5776617  0.005049  11.5959  0.157039   961
    2.3253  4.5774346  0.004167   6.4748  0.157039   961
    2.3253  4.5772295  0.005210  14.8063  0.157039   961
#  foam137.fe
  D_time     energy      minL    scale         p cells
    2.2969  4.6143550  0.040866  20.8893  0.149764   967
    2.3001  4.6106363  0.022828  13.6380  0.150470   966
    2.3100  4.5995852  0.000867   7.4921  0.153390   965
    2.3100  4.5994063  0.002038   9.0864  0.153390   965
    2.3100  4.5987736  0.003313  14.0177  0.153390   965
    2.3100  4.5985564  0.006000  10.2827  0.153390   965
    2.3100  4.5983406  0.002269   8.8909  0.153390   965
    2.3100  4.5979104  0.002528  22.4808  0.153390   965
    2.3100  4.5978375  0.007636   9.0635  0.153390   965
    2.3100  4.5977567  0.003978  13.4811  0.153390   965
    2.3100  4.5974991  0.007992  10.4127  0.153390   965
    2.3100  4.5973580  0.006001  16.3430  0.153390   965
    2.3100  4.5972412  0.004593  16.0501  0.153390   965
    2.3100  4.5970860  0.004573  10.6118  0.153390   965
    2.3100  4.5969761  0.002766  14.3727  0.153390   965
    2.3100  4.5968420  0.003529  19.1785  0.153390   965
    2.3100  4.5969193  0.006350   8.6243  0.153390   965
    2.3100  4.5967875  0.007463  10.4536  0.153390   965
    2.3100  4.5966923  0.045142  21.1927  0.153390   965
    2.3141  4.5919575  0.041921  22.5932  0.154406   964
    2.3197  4.5856399  0.032508  13.5029  0.155906   963
    2.3229  4.5819301  0.008701   9.3111  0.156630   962
    2.3229  4.5817406  0.002875   9.5930  0.156630   962
    2.3229  4.5813107  0.005470  12.8853  0.156630   962
    2.3229  4.5810276  0.002372  13.3235  0.156630   962
    2.3229  4.5809548  0.005694  19.0537  0.156630   962
    2.3229  4.5807774  0.002836   8.0151  0.156630   962
    2.3229  4.5804077  0.004325  14.6156  0.156630   962
    2.3229  4.5803815  0.008972  12.8444  0.156630   962
    2.3229  4.5802260  0.000192   5.9686  0.156630   962
    2.3229  4.5802565  0.006163  17.2662  0.156630   962
    2.3229  4.5801096  0.003673  17.1735  0.156630   962
    2.3229  4.5801031  0.006158  10.0938  0.156630   962
    2.3229  4.5800165  0.004626  16.1324  0.156630   962
    2.3229  4.5800011  0.004449  10.8747  0.156630   962
    2.3229  4.5798753  0.003488  14.4422  0.156630   962
    2.3229  4.5798316  0.003422  16.5657  0.156630   962
    2.3229  4.5796156  0.044623  24.1770  0.156630   962
    2.3252  4.5770405  0.043353  14.0031  0.157003   961
    2.3259  4.5762000  0.042832  12.9648  0.156851   960
    2.3311  4.5701471  0.039515   8.1125  0.158278   959
    2.3327  4.5683404  0.001044   9.2875  0.158424   958
    2.3327  4.5683831  0.005012  12.0574  0.158424   958
    2.3327  4.5681581  0.001884  11.0324  0.158424   958
    2.3327  4.5679740  0.004820   7.5152  0.158424   958
    2.3327  4.5675551  0.001494   9.4293  0.158424   958
    2.3327  4.5671228  0.005951   1.1869  0.158424   958
    2.3327  4.5669592  0.002768   5.0405  0.158424   958
    2.3327  4.5668667  0.005760  20.0437  0.158424   958
    2.3327  4.5668450  0.000666   7.1703  0.158424   958
    2.3327  4.5667851  0.005774  17.7061  0.158424   958
    2.3327  4.5666501  0.002517  17.1695  0.158424   958
    2.3327  4.5666348  0.005285  10.4316  0.158424   958
    2.3327  4.5665091  0.003548  10.5869  0.158424   958
    2.3327  4.5663975  0.001768  14.9422  0.158424   958
    2.3327  4.5663444  0.000616   8.3921  0.158424   958
    2.3327  4.5663184  0.042948  29.9562  0.158424   958
    2.3393  4.5586252  0.007614  17.8144  0.160365   957
    2.3393  4.5584712  0.003422   8.0186  0.160365   957
    2.3393  4.5579993  0.001808  10.8805  0.160365   957
    2.3393  4.5577741  0.004444  15.7875  0.160365   957
    2.3393  4.5575660  0.005270  16.6787  0.160365   957
    2.3393  4.5575878  0.005623  13.3515  0.160365   957
    2.3393  4.5574505  0.001132   5.5483  0.160365   957
    2.3393  4.5574908  0.002861  16.0988  0.160365   957
    2.3393  4.5573838  0.007623  21.6481  0.160365   957
    2.3393  4.5573566  0.002281   9.7472  0.160365   957
    2.3393  4.5572307  0.000229   1.9244  0.160365   957
    2.3393  4.5572566  0.006411  19.9830  0.160365   957
    2.3393  4.5571308  0.030269  18.3207  0.160365   957
    2.3449  4.5504889  0.003218  11.7157  0.161978   956
    2.3449  4.5502899  0.004657   8.9177  0.161978   956
    2.3449  4.5500770  0.001191  10.6216  0.161978   956
    2.3449  4.5499420  0.003156   9.6527  0.161978   956
    2.3449  4.5496449  0.003028  14.1042  0.161978   956
    2.3449  4.5495096  0.003747  14.4572  0.161978   956
    2.3449  4.5493301  0.005523  19.5415  0.161978   956
    2.3449  4.5492407  0.004673   9.0395  0.161978   956
    2.3449  4.5490387  0.004982   9.0260  0.161978   956
    2.3449  4.5486858  0.002616   6.3381  0.161978   956
    2.3449  4.5485765  0.006010  10.8821  0.161978   956
    2.3449  4.5482796  0.003584  12.9024  0.161978   956
    2.3449  4.5480530  0.001363  14.6801  0.161978   956
    2.3449  4.5479651  0.001225  10.7341  0.161978   956
    2.3449  4.5477936  0.003680  13.2812  0.161978   956
    2.3449  4.5476465  0.005400   6.6911  0.161978   956
    2.3449  4.5474836  0.002154   9.5620  0.161978   956
    2.3449  4.5474591  0.005471  11.4512  0.161978   956
    2.3449  4.5473156  0.004102  17.1792  0.161978   956
    2.3449  4.5472963  0.005535   9.9120  0.161978   956
    2.3449  4.5472134  0.005878   8.9783  0.161978   956
    2.3449  4.5471414  0.007419  11.9965  0.161978   956
    2.3449  4.5469716  0.001382   7.5484  0.161978   956
    2.3449  4.5469119  0.006911   7.7863  0.161978   956
    2.3449  4.5467693  0.005522  10.0491  0.161978   956
    2.3449  4.5467410  0.006930  15.9875  0.161978   956
    2.3449  4.5465460  0.001356  11.6475  0.161978   956
    2.3449  4.5464298  0.002328  14.4768  0.161978   956
    2.3449  4.5464607  0.008354  11.9578  0.161978   956
    2.3449  4.5462621  0.003996  17.3910  0.161978   956
    2.3449  4.5462045  0.000689   7.5222  0.161978   956
    2.3449  4.5461729  0.047779  22.7979  0.161978   956
    2.3523  4.5373022  0.034261  15.7676  0.164247   955
    2.3595  4.5286629  0.006280  13.7828  0.166477   954
    2.3595  4.5285824  0.003149   7.2377  0.166477   954
    2.3595  4.5281345  0.005173  12.3853  0.166477   954
    2.3595  4.5277112  0.002660   9.9106  0.166477   954
    2.3595  4.5275536  0.002580  11.0580  0.166477   954
    2.3595  4.5272085  0.009860  13.3623  0.166477   954
    2.3595  4.5269972  0.005141   9.5229  0.166477   954
    2.3595  4.5265650  0.004948   8.7507  0.166477   954
    2.3595  4.5265300  0.004905  12.3545  0.166477   954
    2.3595  4.5263863  0.004457  15.7680  0.166477   954
    2.3595  4.5263259  0.048247  20.5491  0.166477   954
    2.3640  4.5208365  0.008928  16.2797  0.167750   953
    2.3640  4.5208705  0.007051   9.6689  0.167750   953
    2.3640  4.5206869  0.006310  14.5324  0.167750   953
    2.3640  4.5205175  0.002700   9.8940  0.167750   953
    2.3640  4.5205013  0.035105  26.1285  0.167750   953
    2.3740  4.5084723  0.004741  17.8838  0.171464   953
    2.3740  4.5080862  0.004689  13.6752  0.171464   953
    2.3740  4.5078627  0.003879  15.8784  0.171464   953
    2.3740  4.5077113  0.005024  14.8962  0.171464   953
    2.3740  4.5076673  0.005473  20.7219  0.171464   953
    2.3740  4.5076018  0.001081   8.3788  0.171464   953
    2.3740  4.5076463  0.002370  15.3486  0.171464   953
    2.3740  4.5075398  0.002366  27.5574  0.171464   953
    2.3740  4.5074488  0.048366  23.5405  0.171464   953
    2.3765  4.5045121  0.002093  10.8824  0.171973   952
    2.3765  4.5045553  0.008067  14.3476  0.171973   952
    2.3765  4.5044130  0.050515  18.5801  0.171973   952
    2.3825  4.4971503  0.043374  12.6610  0.173829   951
    2.3850  4.4942051  0.039782  13.7518  0.174340   950
    2.3950  4.4823648  0.000939   7.6554  0.178095   950
    2.3950  4.4818410  0.002237   8.1896  0.178095   950
    2.3950  4.4808210  0.005193   7.6617  0.178095   950
    2.3950  4.4800253  0.003819  11.2355  0.178095   950
    2.3950  4.4796459  0.001247  11.9756  0.178095   950
    2.3950  4.4793974  0.002109  12.8013  0.178095   950
    2.3950  4.4791129  0.004807  11.1750  0.178095   950
    2.3950  4.4787322  0.000570   2.8124  0.178095   950
    2.3950  4.4784071  0.005691   7.4545  0.178095   950
    2.3950  4.4779670  0.001730  10.7570  0.178095   950
    2.3950  4.4777868  0.002787  15.9263  0.178095   950
    2.3950  4.4776508  0.001942  13.2510  0.178095   950
    2.3950  4.4774645  0.003310  13.7707  0.178095   950
    2.3950  4.4771224  0.002202   7.6930  0.178095   950
    2.3950  4.4769980  0.002395  12.0907  0.178095   950
    2.3950  4.4767865  0.005036   9.4684  0.178095   950
    2.3950  4.4766045  0.006445  10.9067  0.178095   950
    2.3950  4.4763935  0.003199  16.2106  0.178095   950
    2.3950  4.4763263  0.008998  16.1423  0.178095   950
    2.3950  4.4762301  0.002107  13.7175  0.178095   950
    2.3950  4.4761473  0.006660  18.0053  0.178095   950
    2.3950  4.4759700  0.009151  10.7545  0.178095   950
    2.3950  4.4757785  0.000519   4.1728  0.178095   950
    2.3950  4.4758143  0.004165   9.1410  0.178095   950
    2.3950  4.4755170  0.000198   3.2716  0.178095   950
    2.3950  4.4754936  0.002260  12.6307  0.178095   950
    2.3950  4.4754006  0.002060   9.1906  0.178095   950
    2.3950  4.4752338  0.001155  12.5345  0.178095   950
    2.3950  4.4751250  0.006497  12.7340  0.178095   950
    2.3950  4.4750054  0.003299  21.4174  0.178095   950
    2.3950  4.4748785  0.007009  11.4440  0.178095   950
    2.3950  4.4747518  0.000422   6.1838  0.178095   950
    2.3950  4.4747765  0.007789   8.9672  0.178095   950
    2.3950  4.4745958  0.044812  12.5687  0.178095   950
    2.3986  4.4701286  0.002732  13.6777  0.179069   949
    2.3986  4.4700518  0.003209  17.1971  0.179069   949
    2.3986  4.4700477  0.002640  14.3073  0.179069   949
    2.3986  4.4700828  0.005711   9.1893  0.179069   949
    2.3986  4.4698791  0.003099   7.9542  0.179069   949
    2.3986  4.4697857  0.002077  16.7883  0.179069   949
    2.3986  4.4696602  0.043752  21.0535  0.179069   949
    2.4040  4.4628163  0.033907  18.0970  0.180781   948
    2.4069  4.4591496  0.027242  11.8405  0.181509   947
    2.4101  4.4552662  0.002419  14.6201  0.182310   946
    2.4101  4.4548079  0.002481   7.5911  0.182310   946
    2.4101  4.4540709  0.000893   8.2861  0.182310   946
    2.4101  4.4539437  0.003151  11.0797  0.182310   946
    2.4101  4.4535917  0.008804  12.7909  0.182310   946
    2.4101  4.4533914  0.005513  17.3801  0.182310   946
    2.4101  4.4533558  0.003528  12.8951  0.182310   946
    2.4101  4.4532654  0.006382  13.6081  0.182310   946
    2.4101  4.4532203  0.005727  10.0350  0.182310   946
    2.4101  4.4530300  0.000919  10.6266  0.182310   946
    2.4101  4.4530175  0.002302  11.5953  0.182310   946
    2.4101  4.4529376  0.005763  18.9668  0.182310   946
    2.4101  4.4528945  0.003254  20.0586  0.182310   946
    2.4101  4.4528909  0.001877  12.1048  0.182310   946
    2.4101  4.4528168  0.003303  10.5242  0.182310   946
    2.4101  4.4527558  0.043248  12.8073  0.182310   946
    2.4151  4.4463618  0.034584  16.0664  0.183888   945
    2.4193  4.4410254  0.007710  10.9095  0.185147   944
    2.4193  4.4410292  0.001723  10.3708  0.185147   944
    2.4193  4.4408535  0.004116  14.5231  0.185147   944
    2.4193  4.4407386  0.002497  12.4926  0.185147   944
    2.4193  4.4404594  0.000836   6.3173  0.185147   944
    2.4193  4.4404544  0.004256   8.3065  0.185147   944
    2.4193  4.4402431  0.008755  22.1516  0.185147   944
    2.4193  4.4402117  0.009270  22.9061  0.185147   944
    2.4193  4.4401811  0.000798   1.3483  0.185147   944
    2.4193  4.4402210  0.006861   6.4157  0.185147   944
    2.4193  4.4400522  0.033137  13.3632  0.185147   944
    2.4235  4.4347891  0.030899  15.2554  0.186389   943
    2.4272  4.4301516  0.003141   9.9246  0.187440   942
    2.4272  4.4299868  0.000563   5.9824  0.187440   942
    2.4272  4.4295500  0.005505  11.7706  0.187440   942
    2.4272  4.4291928  0.001523   6.8344  0.187440   942
    2.4272  4.4290156  0.003551   8.9408  0.187440   942
    2.4272  4.4288292  0.002872  15.1454  0.187440   942
    2.4272  4.4286424  0.002392  13.3273  0.187440   942
    2.4272  4.4285619  0.004544  12.4097  0.187440   942
    2.4272  4.4281257  0.005871  11.6451  0.187440   942
    2.4272  4.4279506  0.002115  13.6456  0.187440   942
    2.4272  4.4278257  0.002525  10.3566  0.187440   942
    2.4272  4.4276799  0.003584  15.3634  0.187440   942
    2.4272  4.4274911  0.001066   6.9350  0.187440   942
    2.4272  4.4273206  0.043474  10.2888  0.187440   942
    2.4309  4.4225579  0.039667  12.7066  0.188522   941
    2.4353  4.4169837  0.007263   9.9393  0.189869   940
    2.4353  4.4167233  0.002371   8.7570  0.189869   940
    2.4353  4.4163359  0.008510   9.7175  0.189869   940
    2.4353  4.4161097  0.005893  11.7379  0.189869   940
    2.4353  4.4160245  0.005075  18.1368  0.189869   940
    2.4353  4.4159833  0.005230  16.7790  0.189869   940
    2.4353  4.4159107  0.003649  13.5741  0.189869   940
    2.4353  4.4159409  0.003535  10.0266  0.189869   940
    2.4353  4.4157155  0.049633  18.0086  0.189869   940
    2.4389  4.4111742  0.000524   6.6076  0.190895   939
    2.4389  4.4111515  0.004462   1.9919  0.190895   939
    2.4389  4.4110186  0.000548   6.9344  0.190895   939
    2.4389  4.4109813  0.050598  16.3239  0.190895   939
    2.4420  4.4070240  0.008630  21.2988  0.191739   938
    2.4420  4.4069857  0.046835  14.0876  0.191739   938
    2.4450  4.4032345  0.001562  13.4328  0.192521   937
    2.4450  4.4032019  0.003303  14.6995  0.192521   937
    2.4450  4.4031817  0.004403  17.5143  0.192521   937
    2.4450  4.4031605  0.000730   6.6055  0.192521   937
    2.4450  4.4030526  0.005944   2.7654  0.192521   937
    2.4450  4.4028874  0.042656  15.7802  0.192521   937
    2.4495  4.3972173  0.000754   8.0647  0.193922   936
    2.4495  4.3970974  0.002852  12.9321  0.193922   936
    2.4495  4.3968220  0.002035  10.9428  0.193922   936
    2.4495  4.3966747  0.045439  13.3301  0.193922   936
    2.4545  4.3902397  0.041967  10.8225  0.195579   935
    2.4555  4.3890137  0.041281   7.6579  0.195547   934
    2.4583  4.3855708  0.000322   2.8766  0.196239   933
    2.4583  4.3856460  0.000333   0.4466  0.196239   933
#  foam156.fe
  D_time     energy      minL    scale         p cells
    2.4495  4.3966745  0.045607  17.1105  0.193922   936
    2.4546  4.3902221  0.041685   7.3452  0.195580   935
    2.4556  4.3888531  0.033229   4.9184  0.195597   934
    2.4583  4.3855343  0.000140   1.3251  0.196251   933
    2.4583  4.3852811  0.002809   9.0843  0.196251   933
    2.4583  4.3847487  0.003957  11.9905  0.196251   933
    2.4583  4.3845740  0.001029   9.7988  0.196251   933
    2.4583  4.3843912  0.003838  16.2643  0.196251   933
    2.4583  4.3843245  0.003747  17.1910  0.196251   933
    2.4583  4.3841454  0.004738  13.5746  0.196251   933
    2.4583  4.3839534  0.008120  20.9058  0.196251   933
    2.4583  4.3839494  0.009928  13.8930  0.196251   933
    2.4583  4.3837895  0.002183   7.4636  0.196251   933
    2.4583  4.3837422  0.001288   8.5334  0.196251   933
    2.4583  4.3837980  0.003571  15.4655  0.196251   933
    2.4583  4.3836829  0.003131   9.3891  0.196251   933
    2.4583  4.3834624  0.009720   6.9944  0.196251   933
    2.4583  4.3833303  0.006522  17.1556  0.196251   933
    2.4583  4.3832037  0.004758  10.1012  0.196251   933
    2.4583  4.3830289  0.007553  12.6047  0.196251   933
    2.4583  4.3828739  0.021857   9.6335  0.196251   933
    2.4593  4.3816174  0.018364   7.6338  0.196227   932
    2.4678  4.3706931  0.001678   7.9475  0.199343   931
    2.4678  4.3702244  0.003716  10.5768  0.199343   931
    2.4678  4.3697165  0.000910  11.2829  0.199343   931
    2.4678  4.3691801  0.003296  13.0510  0.199343   931
    2.4678  4.3690249  0.002054  10.2094  0.199343   931
    2.4678  4.3685696  0.002654  11.4361  0.199343   931
    2.4678  4.3684007  0.003299  11.2288  0.199343   931
    2.4678  4.3681395  0.005991  13.8527  0.199343   931
    2.4678  4.3681218  0.004106  12.1255  0.199343   931
    2.4678  4.3679243  0.000978   8.6838  0.199343   931
    2.4678  4.3678797  0.004760  10.3803  0.199343   931
    2.4678  4.3677038  0.003344  15.8054  0.199343   931
    2.4678  4.3675973  0.002128  11.7385  0.199343   931
    2.4678  4.3674697  0.003156  14.6908  0.199343   931
    2.4678  4.3673376  0.001262   7.8360  0.199343   931
    2.4678  4.3672228  0.008418  14.2703  0.199343   931
    2.4678  4.3672355  0.007061   8.7593  0.199343   931
    2.4678  4.3670170  0.003208  11.6717  0.199343   931
    2.4678  4.3668896  0.004261  18.2889  0.199343   931
    2.4678  4.3666920  0.000673   9.4822  0.199343   931
    2.4678  4.3666200  0.004381  16.4229  0.199343   931
    2.4678  4.3665862  0.002251   9.5365  0.199343   931
    2.4678  4.3664544  0.008587   8.1048  0.199343   931
    2.4678  4.3662928  0.000355   4.0154  0.199343   931
    2.4678  4.3662905  0.003392  13.7280  0.199343   931
    2.4678  4.3662275  0.046665  24.6830  0.199343   931
    2.4706  4.3625461  0.001955  10.1670  0.200093   930
    2.4706  4.3625522  0.002945  12.3528  0.200093   930
    2.4706  4.3624748  0.001193   9.8038  0.200093   930
    2.4706  4.3624441  0.044749  20.0572  0.200093   930
    2.4745  4.3572299  0.001561   8.6416  0.201339   929
    2.4745  4.3571158  0.001614   9.1376  0.201339   929
