#  foam_annealed3_s3.fe
  D_time     energy      minL    scale         p cells
    2.0493  4.7990225  0.049297  27.1121  0.117388   996
    2.0593  4.7896276  0.002304  14.7786  0.120089   996
    2.0593  4.7894174  0.004936  12.6504  0.120089   996
    2.0593  4.7890687  0.006542  21.4425  0.120089   996
    2.0593  4.7889692  0.007735  13.0438  0.120089   996
    2.0593  4.7887279  0.001134   7.5906  0.120089   996
    2.0593  4.7886208  0.004330   5.6975  0.120089   996
    2.0593  4.7883978  0.004298   5.9933  0.120089   996
    2.0593  4.7881555  0.000744   6.7787  0.120089   996
    2.0593  4.7879882  0.007075  19.4806  0.120089   996
    2.0593  4.7877851  0.004496   8.3481  0.120089   996
    2.0593  4.7873119  0.003320  12.0600  0.120089   996
    2.0593  4.7871921  0.048463  23.0687  0.120089   996
    2.0693  4.7775757  0.006841  15.4440  0.122854   996
    2.0693  4.7775307  0.004305   7.5298  0.122854   996
    2.0693  4.7773250  0.001325   8.1399  0.122854   996
    2.0693  4.7773292  0.007683  14.8987  0.122854   996
    2.0693  4.7771618  0.000481   5.7220  0.122854   996
    2.0693  4.7771492  0.005373  11.7873  0.122854   996
    2.0693  4.7769686  0.003207  21.3437  0.122854   996
    2.0693  4.7768012  0.002365   9.8421  0.122854   996
    2.0693  4.7767467  0.000668  10.0398  0.122854   996
    2.0693  4.7766708  0.006274   1.4854  0.122854   996
    2.0693  4.7765343  0.000687   6.0758  0.122854   996
    2.0693  4.7764531  0.001049   9.1255  0.122854   996
    2.0693  4.7763362  0.005336  10.8093  0.122854   996
    2.0693  4.7762935  0.000403  10.0899  0.122854   996
    2.0693  4.7763146  0.009464  25.2004  0.122854   996
    2.0693  4.7762798  0.001923  11.6793  0.122854   996
    2.0693  4.7761318  0.030694  21.8925  0.122854   996
    2.0717  4.7737720  0.001010   7.2628  0.123160   995
    2.0717  4.7738006  0.007562  10.8032  0.123160   995
    2.0717  4.7735643  0.004502   7.2784  0.123160   995
    2.0717  4.7733389  0.008334  31.9125  0.123160   995
    2.0717  4.7733406  0.004346  12.4893  0.123160   995
    2.0717  4.7731710  0.009753  11.8678  0.123160   995
    2.0717  4.7730191  0.006167  21.3206  0.123160   995
    2.0717  4.7729332  0.008101   7.9251  0.123160   995
    2.0717  4.7727903  0.005189   6.7510  0.123160   995
    2.0717  4.7725434  0.009389  22.5877  0.123160   995
    2.0717  4.7723591  0.003553   2.0652  0.123160   995
    2.0717  4.7721661  0.004639  14.5904  0.123160   995
    2.0717  4.7720694  0.009028  17.9953  0.123160   995
    2.0717  4.7719205  0.048753  18.8058  0.123160   995
    2.0796  4.7641867  0.000342   6.8657  0.125006   994
    2.0796  4.7640634  0.003531  10.0714  0.125006   994
    2.0796  4.7638508  0.005015  12.6157  0.125006   994
    2.0796  4.7635104  0.000971   7.0418  0.125006   994
    2.0796  4.7634990  0.002335   3.2733  0.125006   994
    2.0796  4.7633242  0.038928  17.3160  0.125006   994
    2.0821  4.7608278  0.037045  22.5505  0.125344   993
    2.0921  4.7508821  0.000593   5.7461  0.128222   993
    2.0921  4.7505157  0.001339   8.0106  0.128222   993
    2.0921  4.7496747  0.000606   6.1712  0.128222   993
    2.0921  4.7495310  0.003227  12.6458  0.128222   993
    2.0921  4.7493573  0.005678  14.3362  0.128222   993
    2.0921  4.7492314  0.009865  22.9164  0.128222   993
    2.0921  4.7491133  0.008797   8.8493  0.128222   993
    2.0921  4.7488990  0.004073   8.4907  0.128222   993
    2.0921  4.7486673  0.003087   5.7301  0.128222   993
    2.0921  4.7483398  0.001867  11.5392  0.128222   993
    2.0921  4.7483195  0.007612  18.0736  0.128222   993
    2.0921  4.7481451  0.000401   6.6232  0.128222   993
    2.0921  4.7481915  0.005810  14.2726  0.128222   993
    2.0921  4.7479480  0.011506  14.0927  0.128222   993
    2.1009  4.7389669  0.002390  19.2955  0.130449   992
    2.1009  4.7387017  0.003451  11.4208  0.130449   992
    2.1009  4.7382784  0.004088   6.4941  0.130449   992
    2.1009  4.7380502  0.009827   8.0515  0.130449   992
    2.1009  4.7379300  0.002985  13.1847  0.130449   992
    2.1009  4.7377303  0.005950  15.7708  0.130449   992
    2.1009  4.7376324  0.001357  10.9167  0.130449   992
    2.1009  4.7374770  0.007989  26.7174  0.130449   992
    2.1009  4.7373403  0.007531  25.0000  0.130449   992
    2.1009  4.7372238  0.003591   7.9674  0.130449   992
    2.1009  4.7368511  0.005397  12.7199  0.130449   992
    2.1009  4.7367519  0.002194  19.8121  0.130449   992
    2.1009  4.7366366  0.001957   8.5844  0.130449   992
    2.1009  4.7365992  0.005152   9.9543  0.130449   992
    2.1009  4.7363324  0.005732  17.0993  0.130449   992
    2.1009  4.7361807  0.001506  17.3042  0.130449   992
    2.1009  4.7361771  0.006478  16.9953  0.130449   992
    2.1009  4.7360506  0.009706  25.7021  0.130449   992
    2.1009  4.7360385  0.003445  11.0284  0.130449   992
    2.1009  4.7358514  0.005838  11.2372  0.130449   992
    2.1009  4.7357822  0.004350  28.1243  0.130449   992
    2.1009  4.7356791  0.000455   6.2941  0.130449   992
    2.1009  4.7356237  0.004476  17.1088  0.130449   992
    2.1009  4.7356674  0.006757  16.1460  0.130449   992
    2.1009  4.7354907  0.013267  19.2109  0.130449   992
    2.1109  4.7250175  0.002997  23.3870  0.133466   992
    2.1109  4.7249492  0.003542  10.9957  0.133466   992
    2.1109  4.7247185  0.006989  14.4379  0.133466   992
    2.1109  4.7246434  0.003117  21.0827  0.133466   992
    2.1109  4.7245999  0.003534  17.3595  0.133466   992
    2.1109  4.7246106  0.003537  15.5511  0.133466   992
    2.1109  4.7244684  0.005570  18.3659  0.133466   992
    2.1109  4.7243686  0.002637  11.4976  0.133466   992
    2.1109  4.7242605  0.000661   6.1448  0.133466   992
    2.1109  4.7241437  0.004900  22.8053  0.133466   992
    2.1109  4.7240427  0.049638  12.5289  0.133466   992
    2.1166  4.7180784  0.045877  15.1483  0.134805   991
    2.1243  4.7099962  0.000243   3.8751  0.136773   990
    2.1243  4.7098809  0.002920   8.7003  0.136773   990
    2.1243  4.7094316  0.005314  17.8604  0.136773   990
    2.1243  4.7093176  0.003382  20.5961  0.136773   990
    2.1243  4.7092845  0.004977  10.4968  0.136773   990
    2.1243  4.7091680  0.002730  10.1356  0.136773   990
    2.1243  4.7089627  0.001824   9.5547  0.136773   990
    2.1243  4.7089182  0.002402  11.1506  0.136773   990
    2.1243  4.7084357  0.004613   8.2270  0.136773   990
    2.1243  4.7079833  0.002730  13.5013  0.136773   990
    2.1243  4.7076793  0.005772  20.3927  0.136773   990
    2.1243  4.7074985  0.008645  20.4889  0.136773   990
    2.1243  4.7073355  0.004448  18.1705  0.136773   990
    2.1243  4.7071729  0.005225  13.7650  0.136773   990
    2.1243  4.7069950  0.002765  14.8113  0.136773   990
    2.1243  4.7069247  0.002801   9.6623  0.136773   990
    2.1243  4.7066111  0.009109  10.6582  0.136773   990
    2.1243  4.7064863  0.006529   8.8982  0.136773   990
    2.1243  4.7063940  0.006612  24.6542  0.136773   990
    2.1243  4.7062644  0.003871  14.3793  0.136773   990
    2.1243  4.7062717  0.001525  16.9286  0.136773   990
    2.1243  4.7062240  0.043183  13.2236  0.136773   990
    2.1292  4.7007489  0.000741   3.8884  0.137960   989
    2.1292  4.7007051  0.004255   7.2530  0.137960   989
    2.1292  4.7004516  0.009579  18.5487  0.137960   989
    2.1292  4.7003329  0.002770  16.2596  0.137960   989
    2.1292  4.7002571  0.004031  16.3470  0.137960   989
    2.1292  4.7002249  0.004977  10.5986  0.137960   989
    2.1292  4.7000367  0.006782  10.9982  0.137960   989
    2.1292  4.6998491  0.004908  16.3566  0.137960   989
    2.1292  4.6998146  0.008211  10.6974  0.137960   989
    2.1292  4.6996010  0.006323  17.6650  0.137960   989
    2.1292  4.6995093  0.003851   4.7153  0.137960   989
    2.1292  4.6994235  0.000339   1.7851  0.137960   989
    2.1292  4.6994302  0.006800   7.5433  0.137960   989
    2.1292  4.6992642  0.000392   3.9162  0.137960   989
    2.1292  4.6992400  0.048971  20.9207  0.137960   989
    2.1383  4.6892423  0.005694  25.4069  0.140464   988
    2.1383  4.6891302  0.001253   8.5925  0.140464   988
    2.1383  4.6885828  0.007682  11.9826  0.140464   988
    2.1383  4.6885226  0.045481  20.2449  0.140464   988
    2.1480  4.6778327  0.003530  12.9500  0.143194   987
    2.1480  4.6777325  0.002233  12.0717  0.143194   987
    2.1480  4.6775516  0.002277  11.1254  0.143194   987
    2.1480  4.6773843  0.006262  12.0553  0.143194   987
    2.1480  4.6771277  0.007466   7.2608  0.143194   987
    2.1480  4.6767448  0.001578   9.4928  0.143194   987
    2.1480  4.6767027  0.007034   9.2723  0.143194   987
    2.1480  4.6765286  0.003968  19.3524  0.143194   987
    2.1480  4.6765090  0.006372  12.3321  0.143194   987
    2.1480  4.6762621  0.001472   9.0034  0.143194   987
    2.1480  4.6761869  0.005418  20.3288  0.143194   987
    2.1480  4.6761260  0.039644  16.2235  0.143194   987
    2.1534  4.6701123  0.003476  12.9996  0.144560   986
    2.1534  4.6700305  0.003422   8.5071  0.144560   986
    2.1534  4.6695675  0.002992   8.8586  0.144560   986
    2.1534  4.6693383  0.006930  20.3357  0.144560   986
    2.1534  4.6692891  0.004018  13.5639  0.144560   986
    2.1534  4.6691780  0.002353   7.2725  0.144560   986
    2.1534  4.6690378  0.002767  12.5441  0.144560   986
    2.1534  4.6690300  0.003060  10.7129  0.144560   986
    2.1534  4.6689316  0.005988  17.1780  0.144560   986
    2.1534  4.6686862  0.000770  10.7486  0.144560   986
    2.1534  4.6686450  0.001539   6.1419  0.144560   986
    2.1534  4.6684924  0.004728   7.4629  0.144560   986
    2.1534  4.6681773  0.005312  13.1167  0.144560   986
    2.1534  4.6679961  0.003972  19.4908  0.144560   986
    2.1534  4.6678059  0.003829  14.6411  0.144560   986
    2.1534  4.6675818  0.008742  11.8762  0.144560   986
    2.1534  4.6673642  0.001989  15.3609  0.144560   986
    2.1534  4.6672148  0.001205   4.4673  0.144560   986
    2.1534  4.6672397  0.004978  12.5796  0.144560   986
    2.1534  4.6669559  0.002783  10.3908  0.144560   986
    2.1534  4.6668878  0.028930  19.2555  0.144560   986
    2.1598  4.6595817  0.008748  20.9020  0.146295   985
    2.1598  4.6596185  0.007130   8.0151  0.146295   985
    2.1598  4.6595431  0.004052   7.6223  0.146295   985
    2.1598  4.6593819  0.000362   8.6862  0.146295   985
    2.1598  4.6592148  0.004574  17.3527  0.146295   985
    2.1598  4.6591180  0.001827  22.8811  0.146295   985
    2.1598  4.6590361  0.007651  31.1099  0.146295   985
    2.1598  4.6589230  0.000497   7.3439  0.146295   985
    2.1598  4.6589543  0.004463  12.2751  0.146295   985
    2.1598  4.6587974  0.001680   9.4547  0.146295   985
    2.1598  4.6587559  0.007062  10.5614  0.146295   985
    2.1598  4.6585879  0.007178  13.9632  0.146295   985
    2.1598  4.6585223  0.003153  14.3443  0.146295   985
    2.1598  4.6584613  0.008229   7.0186  0.146295   985
    2.1598  4.6582697  0.005318  19.3086  0.146295   985
    2.1598  4.6581108  0.004087  12.7714  0.146295   985
    2.1598  4.6580631  0.000742   5.2147  0.146295   985
    2.1598  4.6578248  0.005334   5.5345  0.146295   985
    2.1598  4.6576414  0.001214   8.9631  0.146295   985
    2.1598  4.6575723  0.002548  18.4231  0.146295   985
    2.1598  4.6575382  0.047333  14.8841  0.146295   985
    2.1638  4.6529124  0.000850   4.7331  0.147248   984
    2.1638  4.6529377  0.008358   9.1910  0.147248   984
    2.1638  4.6526891  0.005944  12.5404  0.147248   984
    2.1638  4.6526028  0.036343  12.5738  0.147248   984
    2.1650  4.6512432  0.031414  16.6081  0.147251   983
    2.1719  4.6432094  0.003570  15.6791  0.149196   982
    2.1719  4.6431362  0.001194  10.5600  0.149196   982
    2.1719  4.6427994  0.003653  14.1449  0.149196   982
    2.1719  4.6426112  0.008344  10.2432  0.149196   982
    2.1719  4.6424909  0.005890  17.3643  0.149196   982
    2.1719  4.6423426  0.001699   9.8162  0.149196   982
    2.1719  4.6423647  0.006423   8.8582  0.149196   982
    2.1719  4.6421976  0.007345  19.5756  0.149196   982
    2.1719  4.6421683  0.004030   7.4979  0.149196   982
    2.1719  4.6420378  0.001803  10.8572  0.149196   982
    2.1719  4.6419332  0.004351  16.3980  0.149196   982
    2.1719  4.6418496  0.006479   6.9014  0.149196   982
    2.1719  4.6417796  0.008716  17.7836  0.149196   982
    2.1719  4.6417252  0.009409  27.1582  0.149196   982
    2.1719  4.6416025  0.003534  25.2242  0.149196   982
    2.1719  4.6415408  0.000549   4.5589  0.149196   982
    2.1719  4.6415328  0.001180  10.9863  0.149196   982
    2.1719  4.6414415  0.030230  14.7901  0.149196   982
    2.1796  4.6324238  0.002269  11.0355  0.151437   981
    2.1796  4.6322561  0.009176  12.2389  0.151437   981
    2.1796  4.6320414  0.024643  11.5306  0.151437   981
    2.1831  4.6279709  0.009145  17.1468  0.152248   980
    2.1831  4.6278083  0.004796  11.9983  0.152248   980
    2.1831  4.6275479  0.005638  16.9252  0.152248   980
    2.1831  4.6273571  0.007331   8.2171  0.152248   980
    2.1831  4.6271802  0.009477   9.5839  0.152248   980
    2.1831  4.6270403  0.003862   9.2905  0.152248   980
    2.1831  4.6268962  0.006567   9.9066  0.152248   980
    2.1831  4.6266835  0.000353   6.4652  0.152248   980
    2.1831  4.6265016  0.008221   8.1736  0.152248   980
    2.1831  4.6262605  0.003517  19.6867  0.152248   980
    2.1831  4.6261387  0.002453   8.2889  0.152248   980
    2.1831  4.6260125  0.001778  16.7234  0.152248   980
    2.1831  4.6259943  0.002745  10.3239  0.152248   980
    2.1831  4.6258098  0.008550  15.0951  0.152248   980
    2.1831  4.6257758  0.008331  18.0299  0.152248   980
    2.1831  4.6258183  0.003894  16.8474  0.152248   980
    2.1831  4.6257108  0.044184  21.9948  0.152248   980
    2.1907  4.6166811  0.002381   9.1175  0.154505   979
    2.1907  4.6165373  0.002468   8.7566  0.154505   979
    2.1907  4.6162843  0.001216  11.2948  0.154505   979
    2.1907  4.6161044  0.003727  16.4179  0.154505   979
    2.1907  4.6159948  0.002222  10.1226  0.154505   979
    2.1907  4.6158107  0.004492  17.5435  0.154505   979
    2.1907  4.6156847  0.008649   3.7177  0.154505   979
    2.1907  4.6155996  0.002599  26.4921  0.154505   979
    2.1907  4.6154963  0.006257  18.1008  0.154505   979
    2.1907  4.6153880  0.044541  20.8867  0.154505   979
    2.2007  4.6034507  0.000649   7.5379  0.158043   979
    2.2007  4.6033343  0.002631   8.8120  0.158043   979
    2.2007  4.6030712  0.006124  12.8805  0.158043   979
    2.2007  4.6029938  0.007076  13.1102  0.158043   979
    2.2007  4.6029151  0.002823  22.2322  0.158043   979
    2.2007  4.6028423  0.000759   2.8049  0.158043   979
    2.2007  4.6027870  0.042752  22.9278  0.158043   979
    2.2049  4.5977375  0.000984   9.2097  0.159153   978
    2.2049  4.5976593  0.004894   9.0636  0.159153   978
    2.2049  4.5974576  0.008416  12.6833  0.159153   978
    2.2049  4.5973168  0.002379   5.5980  0.159153   978
    2.2049  4.5972219  0.002928  15.8692  0.159153   978
    2.2049  4.5970514  0.001327   2.5926  0.159153   978
    2.2049  4.5969730  0.007204  16.3515  0.159153   978
    2.2049  4.5967680  0.001798  10.9529  0.159153   978
    2.2049  4.5968431  0.002822  12.2032  0.159153   978
    2.2049  4.5968259  0.006166  20.4048  0.159153   978
#  foam134.fe
  D_time     energy      minL    scale         p cells
    2.2007  4.6027848  0.042555  21.8693  0.158043   979
    2.2049  4.5976872  0.000953   8.3033  0.159162   978
    2.2049  4.5976253  0.001800  12.9696  0.159162   978
    2.2049  4.5972789  0.008368  16.1941  0.159162   978
    2.2049  4.5971689  0.004659  11.2670  0.159162   978
    2.2049  4.5970352  0.002655  17.8268  0.159162   978
    2.2049  4.5969412  0.002910  17.3447  0.159162   978
    2.2049  4.5968750  0.006458  11.0536  0.159162   978
    2.2049  4.5966649  0.005739  19.2788  0.159162   978
    2.2049  4.5965299  0.001900  11.6411  0.159162   978
    2.2049  4.5964327  0.004932  11.9783  0.159162   978
    2.2049  4.5961295  0.000894   7.5977  0.159162   978
    2.2049  4.5960793  0.002498  11.9689  0.159162   978
    2.2049  4.5961871  0.001901  12.4820  0.159162   978
    2.2049  4.5961907  0.001676   8.5606  0.159162   978
    2.2049  4.5962085  0.003098  11.0066  0.159162   978
#  foam133.fe
  D_time     energy      minL    scale         p cells
    2.1907  4.6153883  0.044447  27.2607  0.154505   979
    2.2007  4.6034098  0.001227   3.2430  0.158043   979
    2.2007  4.6032352  0.003355   7.9926  0.158043   979
    2.2007  4.6028655  0.006607  11.5514  0.158043   979
    2.2007  4.6027790  0.005966  13.1883  0.158043   979
    2.2007  4.6027060  0.003037  17.7744  0.158043   979
    2.2007  4.6026282  0.000916   3.7900  0.158043   979
    2.2007  4.6025733  0.045106  18.4566  0.158043   979
    2.2049  4.5974883  0.000642   6.9365  0.159161   978
    2.2049  4.5973731  0.008384  16.8224  0.159161   978
    2.2049  4.5972589  0.005940  12.4952  0.159161   978
    2.2049  4.5971129  0.003858   4.2503  0.159161   978
    2.2049  4.5969545  0.002515  14.1299  0.159161   978
    2.2049  4.5969927  0.003750   8.6955  0.159161   978
    2.2049  4.5967244  0.004626  34.2035  0.159161   978
    2.2049  4.5966830  0.004845  16.4460  0.159161   978
    2.2049  4.5965917  0.008038  10.3645  0.159161   978
    2.2049  4.5963454  0.000903   6.0380  0.159161   978
    2.2049  4.5963606  0.005139   9.9886  0.159161   978
    2.2049  4.5961540  0.002359  13.8695  0.159161   978
    2.2049  4.5960794  0.000332   1.9808  0.159161   978
    2.2049  4.5962008  0.002049  11.2704  0.159161   978
    2.2049  4.5961773  0.004387  20.9708  0.159161   978
#  foam132.fe
  D_time     energy      minL    scale         p cells
    2.1831  4.6257108  0.044376  19.3775  0.152248   980
    2.1907  4.6166473  0.000135   2.9389  0.154508   979
    2.1907  4.6164944  0.003452  10.7261  0.154508   979
    2.1907  4.6162258  0.001495  10.6584  0.154508   979
    2.1907  4.6160978  0.002785  15.1688  0.154508   979
    2.1907  4.6159706  0.002582   7.5187  0.154508   979
    2.1907  4.6157932  0.001108   8.5696  0.154508   979
    2.1907  4.6156512  0.008234   1.5426  0.154508   979
    2.1907  4.6154936  0.002101  17.6625  0.154508   979
    2.1907  4.6154842  0.006422  20.4267  0.154508   979
    2.1907  4.6153781  0.044549  23.8237  0.154508   979
#  foam132.fe
  D_time     energy      minL    scale         p cells
    2.1831  4.6257108  0.044376  19.3775  0.152248   980
    2.1907  4.6166473  0.000135   2.9389  0.154508   979
    2.1907  4.6164944  0.003452  10.7261  0.154508   979
    2.1907  4.6162258  0.001495  10.6584  0.154508   979
    2.1907  4.6160978  0.002785  15.1688  0.154508   979
    2.1907  4.6159706  0.002582   7.5187  0.154508   979
    2.1907  4.6157932  0.001108   8.5696  0.154508   979
    2.1907  4.6156512  0.008234   1.5426  0.154508   979
    2.1907  4.6154936  0.002101  17.6625  0.154508   979
    2.1907  4.6154842  0.006422  20.4267  0.154508   979
    2.1907  4.6153781  0.044549  23.8237  0.154508   979
    2.2007  4.6034377  0.001738  10.2313  0.158046   979
    2.2007  4.6033024  0.002821   6.6510  0.158046   979
    2.2007  4.6029308  0.005317  10.0846  0.158046   979
    2.2007  4.6028509  0.002842  16.3892  0.158046   979
    2.2007  4.6028478  0.001035   7.0552  0.158046   979
    2.2007  4.6027759  0.042808  20.9457  0.158046   979
    2.2049  4.5976702  0.001180   9.0158  0.159173   978
    2.2049  4.5975941  0.003925   8.1835  0.159173   978
    2.2049  4.5973328  0.009148  14.8155  0.159173   978
    2.2049  4.5972395  0.002927   6.2572  0.159173   978
    2.2049  4.5971202  0.002014  19.5298  0.159173   978
    2.2049  4.5969832  0.002079   5.4999  0.159173   978
    2.2049  4.5969155  0.005501  17.1434  0.159173   978
    2.2049  4.5966998  0.001168   6.9988  0.159173   978
    2.2049  4.5968135  0.001997  10.8919  0.159173   978
#  foam131.fe
  D_time     energy      minL    scale         p cells
    2.1796  4.6320436  0.001368   7.8955  0.151437   981
    2.1796  4.6318670  0.002804   8.6387  0.151437   981
    2.1796  4.6318211  0.006251   8.8852  0.151437   981
    2.1796  4.6316256  0.000480   6.0025  0.151437   981
    2.1796  4.6314827  0.003232   8.2712  0.151437   981
    2.1796  4.6311620  0.001818  14.4554  0.151437   981
    2.1796  4.6311203  0.009261   7.8851  0.151437   981
    2.1796  4.6310644  0.001646  11.8508  0.151437   981
    2.1796  4.6310364  0.005848   9.5531  0.151437   981
    2.1796  4.6308803  0.007491  19.1064  0.151437   981
    2.1796  4.6308855  0.008158  11.1858  0.151437   981
    2.1796  4.6308426  0.001868  13.6399  0.151437   981
    2.1796  4.6306861  0.022269  16.7026  0.151437   981
    2.1830  4.6265905  0.007062  21.8308  0.152250   980
    2.1830  4.6265783  0.003172  10.4295  0.152250   980
    2.1830  4.6263947  0.007546  16.6491  0.152250   980
    2.1830  4.6263036  0.005701  14.0332  0.152250   980
    2.1830  4.6260684  0.004170  17.4004  0.152250   980
    2.1830  4.6260138  0.001034   9.6800  0.152250   980
    2.1830  4.6259852  0.006812   7.4240  0.152250   980
    2.1830  4.6258668  0.035025  11.0175  0.152250   980
    2.1907  4.6168092  0.001385   8.0725  0.154525   979
    2.1907  4.6164821  0.001826  11.1087  0.154525   979
    2.1907  4.6161768  0.001527  14.0430  0.154525   979
    2.1907  4.6159969  0.001821   8.0989  0.154525   979
    2.1907  4.6157735  0.002024  13.5002  0.154525   979
    2.1907  4.6156737  0.008405   8.8352  0.154525   979
    2.1907  4.6155790  0.005438  22.3144  0.154525   979
    2.1907  4.6153607  0.005911  23.4885  0.154525   979
    2.1907  4.6152925  0.044745  18.0926  0.154525   979
    2.2007  4.6033090  0.000436   7.4829  0.158066   979
    2.2007  4.6030721  0.003410   8.3253  0.158066   979
    2.2007  4.6026263  0.003848  12.0546  0.158066   979
    2.2007  4.6025232  0.008793  14.4884  0.158066   979
    2.2007  4.6024532  0.005200  19.8729  0.158066   979
    2.2007  4.6024125  0.001456  26.3454  0.158066   979
    2.2007  4.6023238  0.000444   4.2082  0.158066   979
    2.2007  4.6022808  0.006087  13.7429  0.158066   979
    2.2007  4.6020874  0.003271  14.2602  0.158066   979
    2.2007  4.6020746  0.003853   5.5249  0.158066   979
    2.2007  4.6019065  0.002991  17.0325  0.158066   979
    2.2007  4.6019222  0.001941   8.1337  0.158066   979
    2.2007  4.6019890  0.002703  14.3830  0.158066   979
#  foam130.fe
  D_time     energy      minL    scale         p cells
    2.1719  4.6414415  0.020876  11.5056  0.149196   982
    2.1796  4.6323942  0.002817  17.8855  0.151439   981
    2.1796  4.6322739  0.009481  12.8337  0.151439   981
    2.1796  4.6320848  0.002231  12.5432  0.151439   981
    2.1796  4.6319681  0.003599   8.2099  0.151439   981
    2.1796  4.6318658  0.028518  15.4896  0.151439   981
    2.1831  4.6278048  0.004944  19.5657  0.152247   980
    2.1831  4.6277272  0.008087   9.6822  0.152247   980
    2.1831  4.6274828  0.000599   9.1316  0.152247   980
    2.1831  4.6272527  0.002372   9.5309  0.152247   980
    2.1831  4.6269346  0.008897  20.3385  0.152247   980
    2.1831  4.6267860  0.000673   8.3723  0.152247   980
    2.1831  4.6265211  0.003086  13.2205  0.152247   980
    2.1831  4.6264436  0.003260   6.9390  0.152247   980
    2.1831  4.6262243  0.002573  15.0405  0.152247   980
    2.1831  4.6260405  0.000844   8.6282  0.152247   980
    2.1831  4.6260264  0.002230  11.6641  0.152247   980
    2.1831  4.6259229  0.001499   9.7813  0.152247   980
    2.1831  4.6257064  0.000794   5.4446  0.152247   980
    2.1831  4.6256680  0.029729  16.8694  0.152247   980
    2.1907  4.6166763  0.002178  15.9582  0.154501   979
    2.1907  4.6165360  0.005046   8.8552  0.154501   979
    2.1907  4.6161751  0.001690  10.4442  0.154501   979
    2.1907  4.6158810  0.006136  16.3685  0.154501   979
    2.1907  4.6156664  0.001809   5.9049  0.154501   979
    2.1907  4.6154233  0.001450  11.2310  0.154501   979
    2.1907  4.6153226  0.003593  22.2037  0.154501   979
    2.1907  4.6152725  0.008894  27.5111  0.154501   979
    2.1907  4.6152233  0.006498  23.0724  0.154501   979
    2.1907  4.6151205  0.044423  25.6431  0.154501   979
    2.2007  4.6031846  0.009674  18.4685  0.158039   979
    2.2007  4.6030051  0.000834   8.0286  0.158039   979
    2.2007  4.6025643  0.003584  12.9502  0.158039   979
    2.2007  4.6025213  0.006153  22.6046  0.158039   979
    2.2007  4.6024695  0.003587  15.6034  0.158039   979
    2.2007  4.6023831  0.000355   4.9972  0.158039   979
    2.2007  4.6023610  0.001981   9.8172  0.158039   979
    2.2007  4.6022221  0.002260  11.8114  0.158039   979
    2.2007  4.6020537  0.002950  12.8937  0.158039   979
    2.2007  4.6019287  0.001384   3.4647  0.158039   979
    2.2007  4.6018859  0.057123  17.9672  0.158039   979
    2.2050  4.5966920  0.054154  16.5547  0.159186   978
    2.2070  4.5941939  0.000231   1.5832  0.159533   977
    2.2070  4.5941332  0.006707   7.8811  0.159533   977
    2.2070  4.5939879  0.000940   7.3104  0.159533   977
    2.2070  4.5939843  0.004456  17.0604  0.159533   977
    2.2070  4.5937818  0.050312  18.9035  0.159533   977
    2.2170  4.5818126  0.000540   5.6963  0.163136   977
    2.2170  4.5816899  0.000936   1.0248  0.163136   977
    2.2170  4.5816227  0.002462   7.0295  0.163136   977
    2.2170  4.5814768  0.007755   9.8072  0.163136   977
    2.2170  4.5813902  0.023348  10.9248  0.163136   977
    2.2175  4.5808762  0.009848  25.6812  0.162900   976
    2.2175  4.5807596  0.004280  19.3654  0.162900   976
    2.2175  4.5805258  0.001391   7.9742  0.162900   976
    2.2175  4.5805614  0.003913   9.9938  0.162900   976
    2.2175  4.5803501  0.006218  18.8826  0.162900   976
    2.2175  4.5802093  0.043981  24.2187  0.162900   976
    2.2234  4.5731786  0.000504   4.5552  0.164634   975
    2.2234  4.5730580  0.003890   7.9146  0.164634   975
    2.2234  4.5725666  0.009541  27.5124  0.164634   975
    2.2234  4.5725481  0.004275  11.0763  0.164634   975
    2.2234  4.5725549  0.005736   8.0605  0.164634   975
    2.2234  4.5725166  0.001412  19.9927  0.164634   975
    2.2234  4.5724421  0.005030  18.5290  0.164634   975
    2.2234  4.5723521  0.002915   9.8430  0.164634   975
    2.2234  4.5721091  0.009960   9.1934  0.164634   975
    2.2234  4.5719971  0.006213  10.0818  0.164634   975
    2.2234  4.5717459  0.003642  22.6168  0.164634   975
    2.2234  4.5717650  0.003070  12.2758  0.164634   975
    2.2234  4.5717210  0.000965   8.1225  0.164634   975
    2.2234  4.5716596  0.002307  14.3487  0.164634   975
    2.2234  4.5716962  0.008614  15.5856  0.164634   975
    2.2234  4.5716401  0.003553  16.4416  0.164634   975
    2.2234  4.5714960  0.000472   2.6257  0.164634   975
    2.2234  4.5714446  0.002190   6.0285  0.164634   975
    2.2234  4.5714221  0.000268   3.7320  0.164634   975
    2.2234  4.5713262  0.041503  20.6351  0.164634   975
    2.2264  4.5677251  0.008627  24.2972  0.165345   974
    2.2264  4.5677064  0.007857  27.6863  0.165345   974
    2.2264  4.5676089  0.000625   8.0944  0.165345   974
    2.2264  4.5675275  0.005448  20.8108  0.165345   974
    2.2264  4.5674041  0.002396  18.9029  0.165345   974
    2.2264  4.5672232  0.003389  19.3333  0.165345   974
    2.2264  4.5670464  0.007402  22.9904  0.165345   974
    2.2264  4.5670074  0.003360  14.0385  0.165345   974
    2.2264  4.5669014  0.000514   4.2979  0.165345   974
    2.2264  4.5668584  0.046585  22.8652  0.165345   974
    2.2312  4.5610086  0.041725  13.3120  0.166717   973
    2.2325  4.5594457  0.039863  14.6593  0.166788   972
