#  foam_annealed3_s3.fe
  D_time     energy      minL    scale         p cells
#  body 506 has volume 2.30221e-06 and 4 faces
#  body 643 has volume 2.43698e-06 and 4 faces
    2.3949  4.3102689  0.038416  23.6393  0.220074   938
    2.3949  4.3102342  0.040157  14.0441  0.220074   938
    2.3949  4.3102156  0.039077  15.2930  0.220074   938
    2.3949  4.3102080  0.040754  20.4541  0.220074   938
    2.3949  4.3102018  0.039079   6.8961  0.220074   938
    2.3949  4.3101988  0.040477  13.9521  0.220074   938
#
#  body 3 has volume 7.69312e-08 and 4 faces
#  body 346 has volume 2.32737e-06 and 4 faces
#  body 506 has volume 5.16653e-06 and 4 faces
#  body 643 has volume 5.54697e-06 and 4 faces
    2.3963  4.3082471  0.037904  17.8642  0.220293   937
    2.3963  4.3082447  0.028498   8.6978  0.220293   937
    2.3963  4.3082430  0.011565  14.6021  0.220293   937
    2.3963  4.3082420  0.000395   2.6630  0.220293   937
#
    2.3963  4.3081903  0.001262  10.2533  0.220293   937
#
#  foam164.fe
  D_time     energy      minL    scale         p cells
    2.3922  4.3139457  0.041927  30.8118  0.219285   939
    2.3922  4.3138910  0.044319  20.3491  0.219285   939
    2.3922  4.3138784  0.042831  15.9310  0.219285   939
    2.3922  4.3138707  0.044444  17.4333  0.219285   939
    2.3922  4.3138665  0.043095  13.1638  0.219285   939
    2.3922  4.3138635  0.044365  10.4356  0.219285   939
#
#  body 3 has volume 8.588e-07 and 4 faces
#  body 107 has volume 4.706e-07 and 4 faces
#  body 341 has volume 5.39e-06 and 4 faces
#  body 499 has volume 9.9316e-06 and 4 faces
#  body 634 has volume 1.0498e-05 and 4 faces
    2.3951  4.3097986  0.040778  14.8482  0.220208   938
    2.3951  4.3097952  0.039391  12.6760  0.220208   938
    2.3951  4.3097936  0.039363  13.9988  0.220208   938
    2.3951  4.3097925  0.039638   7.3541  0.220208   938
    2.3951  4.3097917  0.039424  10.2412  0.220208   938
    2.3951  4.3097907  0.039383   7.0920  0.220208   938
#
#  body 3 has volume 3.14393e-08 and 4 faces
#  body 341 has volume 2.03005e-06 and 4 faces
#  body 499 has volume 4.77023e-06 and 4 faces
#  body 634 has volume 5.13094e-06 and 4 faces
    2.3963  4.3081947  0.038372  14.4574  0.220309   937
    2.3963  4.3081934  0.023282   6.8157  0.220309   937
    2.3963  4.3081926  0.001647   3.4052  0.220309   937
#
    2.3963  4.3081326  0.003263  11.6921  0.220309   937
#
    2.3963  4.3079373  0.029274  37.5581  0.220309   937
    2.3963  4.3078414  0.000653  12.1728  0.220309   937
#
#  foam163.fe
  D_time     energy      minL    scale         p cells
    2.3913  4.3152246  0.003204  14.2536  0.219316   940
    2.3913  4.3151732  0.002779  14.7009  0.219316   940
    2.3913  4.3151525  0.000670   9.3332  0.219316   940
    2.3913  4.3151440  0.001421  11.3810  0.219316   940
    2.3913  4.3151387  0.000386   4.5131  0.219316   940
    2.3913  4.3151346  0.000115   1.1439  0.219316   940
#
    2.3913  4.3151870  0.044160  24.7118  0.219316   940
    2.3913  4.3151410  0.043889  18.7374  0.219316   940
    2.3913  4.3150934  0.043535  13.1663  0.219316   940
    2.3913  4.3150846  0.044210  16.3025  0.219316   940
    2.3913  4.3150769  0.044345   9.7965  0.219316   940
    2.3913  4.3150737  0.044478  12.2190  0.219316   940
#
# nndmp := 164
#  body 3 has volume 3.06658e-07 and 4 faces
#  body 107 has volume 1.96063e-07 and 4 faces
#  body 341 has volume 1.59857e-06 and 4 faces
#  body 499 has volume 2.8315e-06 and 4 faces
#  body 634 has volume 2.97662e-06 and 4 faces
#  body 742 has volume 1.76413e-08 and 4 faces
    2.3922  4.3139119  0.041640  25.2977  0.219292   939
    2.3922  4.3138709  0.043870  18.1473  0.219292   939
    2.3922  4.3138585  0.043031  17.7561  0.219292   939
    2.3922  4.3138496  0.044399  14.6095  0.219292   939
    2.3922  4.3138446  0.043119  10.0880  0.219292   939
    2.3922  4.3138417  0.044217   9.3254  0.219292   939
#
#  body 3 has volume 8.51369e-07 and 4 faces
#  body 107 has volume 4.67253e-07 and 4 faces
#  body 341 has volume 5.36733e-06 and 4 faces
#  body 499 has volume 9.89846e-06 and 4 faces
#  body 634 has volume 1.04631e-05 and 4 faces
    2.3950  4.3100125  0.040624  15.7211  0.220137   938
    2.3950  4.3100088  0.040190  12.5061  0.220137   938
    2.3950  4.3100071  0.039579  12.8827  0.220137   938
    2.3950  4.3100059  0.039973  10.0323  0.220137   938
    2.3950  4.3100051  0.039536   8.9056  0.220137   938
    2.3950  4.3100044  0.039790   9.2093  0.220137   938
#
#  body 3 has volume 5.52134e-08 and 4 faces
#  body 341 has volume 2.18343e-06 and 4 faces
#  body 499 has volume 4.98283e-06 and 4 faces
#  body 634 has volume 5.34175e-06 and 4 faces
    2.3963  4.3081651  0.038414  11.6867  0.220319   937
    2.3963  4.3081638  0.034953   7.2612  0.220319   937
    2.3963  4.3081632  0.028896   6.6983  0.220319   937
    2.3963  4.3081622  0.004623   5.6825  0.220319   937
#
    2.3963  4.3081086  0.005688  14.2946  0.220319   937
#
    2.3963  4.3079606  0.046391   7.8733  0.220319   937
    2.3963  4.3079256  0.044176   1.8462  0.220319   937
    2.3963  4.3079148  0.043565   0.6060  0.220319   937
    2.3963  4.3079119  0.043616   0.3636  0.220319   937
    2.3963  4.3079112  0.043607   0.0017  0.220319   937
    2.3963  4.3079112  0.043606   0.0018  0.220319   937
#
# nndmp := 165
#  body 81 has volume -8.92808e-11 and 4 faces
#  body 341 has volume 3.24999e-07 and 4 faces
#  body 499 has volume 8.34026e-07 and 4 faces
#  body 634 has volume 9.21485e-07 and 4 faces
    2.4003  4.3027150  0.041971   1.2612  0.221690   936
    2.4003  4.3026608  0.041868   0.1040  0.221690   936
    2.4003  4.3026131  0.041086   1.2639  0.221690   936
    2.4003  4.3026028  0.041079   0.0316  0.221690   936
    2.4003  4.3025895  0.040846   0.5843  0.221690   936
    2.4003  4.3025823  0.040817   0.0115  0.221690   936
#
#  body 81 has volume 0.000176409 and 4 faces
#  body 499 has volume 4.77752e-07 and 4 faces
#  body 508 has volume 1.74167e-05 and 4 faces
#  body 634 has volume 5.74176e-07 and 4 faces
    2.4031  4.2986677  0.038509   0.0400  0.222570   935
    2.4031  4.2986579  0.037771   0.1176  0.222570   935
    2.4031  4.2986551  0.037726   0.0532  0.222570   935
    2.4031  4.2986535  0.037643   0.0339  0.222570   935
    2.4031  4.2986508  0.037528   0.1151  0.222570   935
    2.4031  4.2986494  0.037479   0.0158  0.222570   935
#
#  body 24 has volume 1.53021e-05 and 4 faces
#  body 81 has volume 2.71617e-05 and 4 faces
#  body 156 has volume 1.4485e-05 and 4 faces
#  body 508 has volume 9.97961e-06 and 4 faces
#  body 634 has volume 2.26684e-09 and 4 faces
#  body 783 has volume 2.09341e-05 and 4 faces
    2.4033  4.2983464  0.037367   0.0454  0.222236   934
    2.4033  4.2983459  0.037339   0.0136  0.222236   934
    2.4033  4.2983454  0.037310   0.0146  0.222236   934
    2.4033  4.2983446  0.037262   0.0606  0.222236   934
    2.4033  4.2983444  0.037254   0.0136  0.222236   934
    2.4033  4.2983214  0.032068   0.5380  0.222236   934
#
#  body 24 has volume 1.4723e-05 and 4 faces
#  body 81 has volume 2.05777e-05 and 4 faces
#  body 156 has volume 1.39283e-05 and 4 faces
#  body 508 has volume 9.54883e-06 and 4 faces
#  body 783 has volume 2.02211e-05 and 4 faces
    2.4044  4.2967561  0.004542  23.9369  0.222298   933
#
    2.4044  4.2966327  0.003507  10.7310  0.222298   933
#
    2.4044  4.2963006  0.006564   7.2672  0.222298   933
#
    2.4044  4.2961084  0.004790  11.6892  0.222298   933
#
    2.4044  4.2959579  0.005302  14.2268  0.222298   933
#
    2.4044  4.2958508  0.004682  16.3359  0.222298   933
#
    2.4044  4.2957924  0.004401  16.6282  0.222298   933
#
    2.4044  4.2957263  0.028825  39.5427  0.222298   933
    2.4044  4.2956843  0.004115  17.3623  0.222298   933
#
    2.4044  4.2957049  0.001669  16.9132  0.222298   933
#
    2.4044  4.2956342  0.003717  14.4474  0.222298   933
#
    2.4044  4.2955852  0.041872  18.9086  0.222298   933
    2.4044  4.2955338  0.043265  21.2679  0.222298   933
    2.4044  4.2955170  0.043217  26.1645  0.222298   933
    2.4044  4.2955072  0.002806  15.9444  0.222298   933
#
    2.4044  4.2955610  0.041235  37.8349  0.222298   933
    2.4044  4.2955134  0.042455  28.5300  0.222298   933
    2.4044  4.2955019  0.043167  26.0009  0.222298   933
    2.4044  4.2954962  0.043340  26.4368  0.222298   933
    2.4044  4.2954927  0.043528  20.1084  0.222298   933
    2.4044  4.2954898  0.043317  11.1759  0.222298   933
#
# nndmp := 166
#  body 24 has volume 2.89772e-06 and 4 faces
#  body 156 has volume 2.73177e-06 and 4 faces
#  body 508 has volume 1.90386e-06 and 4 faces
#  body 783 has volume 4.07055e-06 and 4 faces
    2.4114  4.2860162  0.034998  23.5332  0.225099   932
    2.4114  4.2859772  0.024216  18.2728  0.225099   932
    2.4114  4.2859618  0.006252  15.7682  0.225099   932
#
    2.4114  4.2858420  0.001981  10.2483  0.225099   932
#
    2.4114  4.2855552  0.007355   9.8914  0.225099   932
#
    2.4114  4.2853693  0.007040  21.2123  0.225099   932
#
    2.4114  4.2852719  0.034694  35.7491  0.225099   932
    2.4114  4.2851756  0.005973  15.2910  0.225099   932
#
    2.4114  4.2850688  0.004905  16.7776  0.225099   932
#
    2.4114  4.2849457  0.003401  16.4829  0.225099   932
#
    2.4114  4.2848984  0.020153  29.0012  0.225099   932
    2.4114  4.2848423  0.002625  12.2780  0.225099   932
#
    2.4114  4.2846784  0.005324  11.9168  0.225099   932
#
    2.4114  4.2844858  0.015011  11.5143  0.225099   932
    2.4114  4.2844180  0.014329   7.6496  0.225099   932
    2.4114  4.2843967  0.004748   2.5513  0.225099   932
#
    2.4114  4.2843600  0.024896  25.4855  0.225099   932
    2.4114  4.2843086  0.001710  11.5032  0.225099   932
#
    2.4114  4.2841000  0.007889  10.9784  0.225099   932
#
    2.4114  4.2839937  0.045631  34.4703  0.225099   932
    2.4114  4.2839038  0.012798  13.4453  0.225099   932
    2.4114  4.2838911  0.000482   5.4707  0.225099   932
#
    2.4114  4.2838492  0.010820   9.2274  0.225099   932
    2.4114  4.2837900  0.007646   7.8917  0.225099   932
#
    2.4114  4.2837932  0.045593  37.3070  0.225099   932
    2.4114  4.2837097  0.036939  30.7417  0.225099   932
    2.4114  4.2836874  0.031510  21.6042  0.225099   932
    2.4114  4.2836767  0.029317  13.7105  0.225099   932
    2.4114  4.2836722  0.028815  20.0705  0.225099   932
    2.4114  4.2836692  0.028345  17.0835  0.225099   932
#
# nndmp := 167
#  body 24 has volume 1.49824e-07 and 4 faces
#  body 156 has volume 1.06229e-07 and 4 faces
#  body 196 has volume 1.56957e-06 and 4 faces
#  body 200 has volume 2.59962e-06 and 4 faces
#  body 446 has volume 2.61581e-06 and 4 faces
#  body 548 has volume 1.02346e-06 and 4 faces
#  body 659 has volume 4.65836e-06 and 4 faces
#  body 783 has volume 4.4962e-07 and 4 faces
#  body 813 has volume 4.09838e-06 and 4 faces
#  body 929 has volume 3.11664e-06 and 4 faces
    2.4141  4.2800714  0.021908  16.0324  0.225905   931
    2.4141  4.2800378  0.016984  16.5358  0.225905   931
    2.4141  4.2800160  0.004528  11.9768  0.225905   931
#
    2.4141  4.2800005  0.008579  11.4403  0.225905   931
#
    2.4141  4.2799601  0.042490  22.1840  0.225905   931
    2.4141  4.2798911  0.031247  21.4847  0.225905   931
    2.4141  4.2798560  0.000377   3.9077  0.225905   931
#
    2.4141  4.2799052  0.003903   7.8761  0.225905   931
#
    2.4141  4.2798718  0.030087  20.3949  0.225905   931
    2.4141  4.2798038  0.002855   9.5240  0.225905   931
#
    2.4141  4.2797681  0.044498  33.4726  0.225905   931
    2.4141  4.2797128  0.043913  20.3946  0.225905   931
    2.4141  4.2796979  0.044005  19.6856  0.225905   931
    2.4141  4.2796803  0.043906  15.8742  0.225905   931
    2.4141  4.2796624  0.044026  17.0254  0.225905   931
    2.4141  4.2796522  0.005338   9.1767  0.225905   931
#
    2.4141  4.2797188  0.044816  27.4037  0.225905   931
    2.4141  4.2796738  0.044666  24.0590  0.225905   931
    2.4141  4.2796492  0.043521  17.0281  0.225905   931
    2.4141  4.2796396  0.023546  16.6024  0.225905   931
    2.4141  4.2796350  0.001194   8.6868  0.225905   931
#
    2.4141  4.2797173  0.044219  27.0400  0.225905   931
    2.4141  4.2796598  0.043786  17.9155  0.225905   931
    2.4141  4.2796342  0.043737  21.9038  0.225905   931
    2.4141  4.2796287  0.043757  12.1261  0.225905   931
    2.4141  4.2796220  0.043223  11.4227  0.225905   931
    2.4141  4.2796194  0.040372  13.1711  0.225905   931
#
# nndmp := 168
#  body 24 has volume 7.31567e-08 and 4 faces
#  body 108 has volume 3.94823e-06 and 4 faces
#  body 134 has volume 5.36676e-06 and 4 faces
#  body 196 has volume 7.28397e-07 and 4 faces
#  body 200 has volume 1.40586e-06 and 4 faces
#  body 350 has volume 5.16753e-06 and 4 faces
#  body 446 has volume 1.40563e-06 and 4 faces
#  body 548 has volume 4.01458e-07 and 4 faces
#  body 659 has volume 2.85474e-06 and 4 faces
#  body 783 has volume 1.09224e-07 and 4 faces
#  body 813 has volume 2.46859e-06 and 4 faces
#  body 884 has volume 3.58683e-06 and 4 faces
#  body 929 has volume 1.75418e-06 and 4 faces
    2.4146  4.2790117  0.033457  26.1055  0.225695   930
    2.4146  4.2789763  0.016020  20.7011  0.225695   930
    2.4146  4.2789624  0.004715  17.4605  0.225695   930
#
    2.4146  4.2790458  0.043548  33.5151  0.225695   930
    2.4146  4.2789687  0.042560  29.0904  0.225695   930
    2.4146  4.2789483  0.026470  21.4497  0.225695   930
    2.4146  4.2789407  0.001222  12.7716  0.225695   930
#
    2.4146  4.2790287  0.042991  33.7604  0.225695   930
    2.4146  4.2789670  0.042698  27.1882  0.225695   930
    2.4146  4.2789508  0.043083  25.4466  0.225695   930
    2.4146  4.2789296  0.043634  17.7893  0.225695   930
    2.4146  4.2789243  0.043001  18.1731  0.225695   930
    2.4146  4.2789215  0.043488  16.2356  0.225695   930
#
# nndmp := 169
#  body 108 has volume 3.61668e-06 and 4 faces
#  body 134 has volume 4.96738e-06 and 4 faces
#  body 196 has volume 6.58773e-07 and 4 faces
#  body 200 has volume 1.23112e-06 and 4 faces
#  body 350 has volume 4.78345e-06 and 4 faces
#  body 446 has volume 1.25395e-06 and 4 faces
#  body 548 has volume 3.33037e-07 and 4 faces
#  body 580 has volume 5.33466e-06 and 4 faces
#  body 659 has volume 2.57358e-06 and 4 faces
#  body 783 has volume 4.38307e-07 and 4 faces
#  body 813 has volume 2.23689e-06 and 4 faces
#  body 884 has volume 3.19745e-06 and 4 faces
#  body 904 has volume 5.10335e-06 and 4 faces
#  body 929 has volume 1.55796e-06 and 4 faces
    2.4163  4.2766142  0.041518  26.0677  0.226064   929
    2.4163  4.2765639  0.041405  16.4975  0.226064   929
    2.4163  4.2765519  0.041917  18.6747  0.226064   929
    2.4163  4.2765452  0.041505  18.0663  0.226064   929
    2.4163  4.2765411  0.041647  17.9061  0.226064   929
    2.4163  4.2765377  0.041573  15.4726  0.226064   929
#
#  body 108 has volume 1.08732e-05 and 4 faces
#  body 134 has volume 1.5394e-05 and 4 faces
#  body 196 has volume 1.34676e-06 and 4 faces
#  body 200 has volume 3.08831e-06 and 4 faces
#  body 350 has volume 1.46697e-05 and 4 faces
#  body 446 has volume 3.12707e-06 and 4 faces
#  body 548 has volume 5.5832e-07 and 4 faces
#  body 580 has volume 1.65197e-05 and 4 faces
#  body 650 has volume 2.04925e-05 and 4 faces
#  body 659 has volume 7.40512e-06 and 4 faces
#  body 813 has volume 6.06961e-06 and 4 faces
#  body 884 has volume 9.5916e-06 and 4 faces
#  body 904 has volume 1.57983e-05 and 4 faces
#  body 929 has volume 4.10595e-06 and 4 faces
    2.4192  4.2725538  0.038800  19.0752  0.226979   928
    2.4192  4.2725511  0.038641  10.3738  0.226979   928
    2.4192  4.2725498  0.038650  11.4684  0.226979   928
    2.4192  4.2725485  0.038490  13.7513  0.226979   928
    2.4192  4.2725477  0.038684  10.4716  0.226979   928
    2.4192  4.2725468  0.038556  13.0356  0.226979   928
#
#  body 54 has volume 1.85837e-05 and 4 faces
#  body 108 has volume 5.41745e-06 and 4 faces
#  body 134 has volume 8.41117e-06 and 4 faces
#  body 196 has volume 1.73049e-07 and 4 faces
#  body 200 has volume 8.89726e-07 and 4 faces
#  body 350 has volume 7.92873e-06 and 4 faces
#  body 446 has volume 9.0611e-07 and 4 faces
#  body 580 has volume 9.20609e-06 and 4 faces
#  body 650 has volume 1.19651e-05 and 4 faces
#  body 659 has volume 3.25043e-06 and 4 faces
#  body 813 has volume 2.48698e-06 and 4 faces
#  body 884 has volume 4.59629e-06 and 4 faces
#  body 904 has volume 8.68008e-06 and 4 faces
#  body 929 has volume 1.39154e-06 and 4 faces
    2.4212  4.2698314  0.034946  12.1614  0.227466   927
    2.4212  4.2698302  0.019886   6.8404  0.227466   927
    2.4212  4.2698294  0.000758   6.7810  0.227466   927
#
    2.4212  4.2697121  0.002544  18.1131  0.227466   927
#
#  foam169.fe
  D_time     energy      minL    scale         p cells
    2.4146  4.2790088  0.043988  29.8603  0.225695   930
    2.4146  4.2789563  0.043958  25.8986  0.225695   930
    2.4146  4.2789391  0.043748  21.4773  0.225695   930
    2.4146  4.2789322  0.043350  18.3522  0.225695   930
    2.4146  4.2789274  0.043395  16.8627  0.225695   930
    2.4146  4.2789242  0.043380  12.3211  0.225695   930
#
#  body 104 has volume 1.51622e-05 and 4 faces
#  body 130 has volume 2.07086e-05 and 4 faces
#  body 191 has volume 2.5933e-06 and 4 faces
#  body 195 has volume 5.1099e-06 and 4 faces
#  body 344 has volume 1.98243e-05 and 4 faces
#  body 440 has volume 5.1608e-06 and 4 faces
#  body 540 has volume 1.3512e-06 and 4 faces
#  body 572 has volume 2.20577e-05 and 4 faces
#  body 650 has volume 1.08052e-05 and 4 faces
#  body 773 has volume 3.289e-07 and 4 faces
#  body 803 has volume 9.0597e-06 and 4 faces
#  body 874 has volume 1.35783e-05 and 4 faces
#  body 894 has volume 2.12052e-05 and 4 faces
#  body 919 has volume 6.4969e-06 and 4 faces
    2.4170  4.2755521  0.040982  14.3846  0.226399   929
    2.4170  4.2755492  0.040787  12.9836  0.226399   929
    2.4170  4.2755480  0.040802  12.1371  0.226399   929
    2.4170  4.2755469  0.040826  11.7316  0.226399   929
    2.4170  4.2755462  0.040849  11.5674  0.226399   929
    2.4170  4.2755454  0.040763  10.6652  0.226399   929
#
#  body 104 has volume 9.24922e-06 and 4 faces
#  body 130 has volume 1.33574e-05 and 4 faces
#  body 191 has volume 9.11186e-07 and 4 faces
#  body 195 has volume 2.36e-06 and 4 faces
#  body 344 has volume 1.26974e-05 and 4 faces
#  body 440 has volume 2.37562e-06 and 4 faces
#  body 540 has volume 3.30362e-07 and 4 faces
#  body 572 has volume 1.43979e-05 and 4 faces
#  body 641 has volume 1.80454e-05 and 4 faces
#  body 650 has volume 6.13437e-06 and 4 faces
#  body 803 has volume 4.95007e-06 and 4 faces
#  body 874 has volume 8.10944e-06 and 4 faces
#  body 894 has volume 1.373e-05 and 4 faces
#  body 919 has volume 3.23206e-06 and 4 faces
    2.4195  4.2722203  0.038520  15.8964  0.227091   928
    2.4195  4.2722192  0.038223  11.4900  0.227091   928
    2.4195  4.2722186  0.038378   9.0164  0.227091   928
    2.4195  4.2722180  0.038269  12.5497  0.227091   928
    2.4195  4.2722176  0.038381  11.0141  0.227091   928
    2.4195  4.2722171  0.038275   9.9442  0.227091   928
#
#  body 52 has volume 1.78587e-05 and 4 faces
#  body 104 has volume 5.10013e-06 and 4 faces
#  body 130 has volume 7.987e-06 and 4 faces
#  body 191 has volume 1.44326e-07 and 4 faces
#  body 195 has volume 7.97861e-07 and 4 faces
#  body 344 has volume 7.51699e-06 and 4 faces
#  body 440 has volume 8.03127e-07 and 4 faces
#  body 572 has volume 8.75019e-06 and 4 faces
#  body 641 has volume 1.14258e-05 and 4 faces
#  body 650 has volume 3.02981e-06 and 4 faces
#  body 803 has volume 2.29094e-06 and 4 faces
#  body 874 has volume 4.32802e-06 and 4 faces
#  body 894 has volume 8.24728e-06 and 4 faces
#  body 919 has volume 1.2685e-06 and 4 faces
    2.4213  4.2696826  0.033029  10.9821  0.227516   927
    2.4213  4.2696818  0.016641   8.9720  0.227516   927
    2.4213  4.2696811  0.000151   1.6774  0.227516   927
#
    2.4213  4.2695767  0.002512  17.4886  0.227516   927
#
#  foam168.fe
  D_time     energy      minL    scale         p cells
    2.4141  4.2797313  0.041914  29.7701  0.225905   931
    2.4141  4.2796670  0.035529  17.7120  0.225905   931
    2.4141  4.2796442  0.022820  16.8158  0.225905   931
    2.4141  4.2796307  0.000684   4.4836  0.225905   931
    2.4141  4.2796260  0.004903  15.7722  0.225905   931
    2.4141  4.2796240  0.000289   5.6347  0.225905   931
#
    2.4141  4.2797047  0.044167  30.5677  0.225905   931
    2.4141  4.2796447  0.042497  22.4498  0.225905   931
    2.4141  4.2796274  0.031860  17.8449  0.225905   931
    2.4141  4.2796194  0.012564  16.8579  0.225905   931
    2.4141  4.2796166  0.001210   7.4469  0.225905   931
#
    2.4141  4.2796945  0.044194  29.5345  0.225905   931
    2.4141  4.2796374  0.044119  15.9487  0.225905   931
    2.4141  4.2796188  0.044272  13.5637  0.225905   931
    2.4141  4.2796148  0.043717  19.9721  0.225905   931
    2.4141  4.2796067  0.043977  15.2840  0.225905   931
    2.4141  4.2796041  0.043760  13.9301  0.225905   931
#
# nndmp := 169
#  body 23 has volume 5.58435e-09 and 4 faces
#  body 105 has volume 3.95623e-06 and 4 faces
#  body 131 has volume 5.33489e-06 and 4 faces
#  body 192 has volume 7.21918e-07 and 4 faces
#  body 196 has volume 1.39091e-06 and 4 faces
#  body 345 has volume 5.15113e-06 and 4 faces
#  body 441 has volume 1.4036e-06 and 4 faces
#  body 541 has volume 4.28074e-07 and 4 faces
#  body 651 has volume 2.83759e-06 and 4 faces
#  body 774 has volume 1.07064e-07 and 4 faces
#  body 804 has volume 2.45583e-06 and 4 faces
#  body 875 has volume 3.54105e-06 and 4 faces
#  body 920 has volume 1.74128e-06 and 4 faces
    2.4149  4.2785332  0.042890  24.9375  0.225864   930
    2.4149  4.2784653  0.042660  21.8061  0.225864   930
    2.4149  4.2784430  0.042765  14.6646  0.225864   930
    2.4149  4.2784351  0.042970  13.9570  0.225864   930
    2.4149  4.2784303  0.042813  14.1384  0.225864   930
    2.4149  4.2784265  0.042783  15.1347  0.225864   930
#
#  body 105 has volume 1.42013e-05 and 4 faces
#  body 131 has volume 1.9523e-05 and 4 faces
#  body 192 has volume 2.29066e-06 and 4 faces
#  body 196 has volume 4.64123e-06 and 4 faces
#  body 345 has volume 1.86749e-05 and 4 faces
#  body 441 has volume 4.68938e-06 and 4 faces
#  body 541 has volume 1.16202e-06 and 4 faces
#  body 573 has volume 2.08278e-05 and 4 faces
#  body 651 has volume 1.00353e-05 and 4 faces
#  body 774 has volume 2.45978e-07 and 4 faces
#  body 804 has volume 8.37963e-06 and 4 faces
#  body 875 has volume 1.26817e-05 and 4 faces
#  body 895 has volume 2.00013e-05 and 4 faces
#  body 920 has volume 5.94706e-06 and 4 faces
    2.4170  4.2755648  0.040907  15.1737  0.226395   929
    2.4170  4.2755624  0.040658  10.6776  0.226395   929
    2.4170  4.2755609  0.040832  12.1048  0.226395   929
    2.4170  4.2755598  0.040736  10.8277  0.226395   929
    2.4170  4.2755588  0.040845   9.0751  0.226395   929
    2.4170  4.2755578  0.040661   7.0744  0.226395   929
#
#  body 105 has volume 9.34253e-06 and 4 faces
#  body 131 has volume 1.34592e-05 and 4 faces
#  body 192 has volume 9.46202e-07 and 4 faces
#  body 196 has volume 2.41795e-06 and 4 faces
#  body 345 has volume 1.2802e-05 and 4 faces
#  body 441 has volume 2.4419e-06 and 4 faces
#  body 541 has volume 3.41253e-07 and 4 faces
#  body 573 has volume 1.45077e-05 and 4 faces
#  body 642 has volume 1.81634e-05 and 4 faces
#  body 651 has volume 6.21253e-06 and 4 faces
#  body 804 has volume 5.02233e-06 and 4 faces
#  body 875 has volume 8.19463e-06 and 4 faces
#  body 895 has volume 1.38311e-05 and 4 faces
#  body 920 has volume 3.29025e-06 and 4 faces
    2.4195  4.2721495  0.038512  15.8606  0.227115   928
    2.4195  4.2721481  0.038146   8.1678  0.227115   928
    2.4195  4.2721474  0.038292  14.9557  0.227115   928
    2.4195  4.2721468  0.038176  12.5976  0.227115   928
    2.4195  4.2721463  0.038321  11.7373  0.227115   928
    2.4195  4.2721458  0.038166  10.0982  0.227115   928
#
#  body 53 has volume 1.77556e-05 and 4 faces
#  body 105 has volume 5.06615e-06 and 4 faces
#  body 131 has volume 7.92895e-06 and 4 faces
#  body 192 has volume 1.40759e-07 and 4 faces
#  body 196 has volume 7.92126e-07 and 4 faces
#  body 345 has volume 7.46709e-06 and 4 faces
#  body 441 has volume 8.02358e-07 and 4 faces
#  body 573 has volume 8.69582e-06 and 4 faces
#  body 642 has volume 1.1354e-05 and 4 faces
#  body 651 has volume 3.00616e-06 and 4 faces
#  body 804 has volume 2.27591e-06 and 4 faces
#  body 875 has volume 4.29447e-06 and 4 faces
#  body 895 has volume 8.1893e-06 and 4 faces
#  body 920 has volume 1.25465e-06 and 4 faces
    2.4214  4.2696367  0.033327  11.7220  0.227532   927
    2.4214  4.2696358  0.017085   9.3362  0.227532   927
    2.4214  4.2696351  0.000282   3.1364  0.227532   927
#
    2.4214  4.2695629  0.001479  15.8140  0.227532   927
#
    2.4214  4.2693906  0.007814   9.2186  0.227532   927
#
    2.4214  4.2692184  0.011530  10.4636  0.227532   927
    2.4214  4.2691518  0.002149   6.1830  0.227532   927
#
    2.4214  4.2690345  0.003244  12.4605  0.227532   927
#
    2.4214  4.2689354  0.001794  10.2370  0.227532   927
#
    2.4214  4.2688920  0.037352  29.2712  0.227532   927
    2.4214  4.2688283  0.021762  22.3721  0.227532   927
    2.4214  4.2687876  0.004759  14.4490  0.227532   927
#
    2.4214  4.2687461  0.005972  11.5353  0.227532   927
#
    2.4214  4.2685351  0.002456  10.3837  0.227532   927
#
    2.4214  4.2684071  0.047035  20.7864  0.227532   927
    2.4214  4.2682926  0.029839   9.3915  0.227532   927
    2.4214  4.2682637  0.029741  16.2397  0.227532   927
    2.4214  4.2682531  0.030988  11.8570  0.227532   927
    2.4214  4.2682449  0.032167  11.7942  0.227532   927
    2.4214  4.2682405  0.018698  11.3000  0.227532   927
#
# nndmp := 170
#  body 53 has volume 3.05118e-06 and 4 faces
#  body 105 has volume 7.14868e-07 and 4 faces
#  body 131 has volume 1.20837e-06 and 4 faces
#  body 196 has volume 7.63817e-08 and 4 faces
#  body 345 has volume 1.13816e-06 and 4 faces
#  body 441 has volume 1.38453e-07 and 4 faces
#  body 573 has volume 1.37325e-06 and 4 faces
#  body 642 has volume 1.83024e-06 and 4 faces
#  body 651 has volume 3.75891e-07 and 4 faces
#  body 734 has volume 4.33147e-06 and 4 faces
#  body 804 has volume 3.10156e-07 and 4 faces
#  body 875 has volume 5.76643e-07 and 4 faces
#  body 895 has volume 1.28772e-06 and 4 faces
#  body 920 has volume 1.1398e-07 and 4 faces
    2.4231  4.2659077  0.005755  16.7160  0.227910   926
#
    2.4231  4.2658574  0.010402   8.2522  0.227910   926
    2.4231  4.2657980  0.007730   2.8390  0.227910   926
#
    2.4231  4.2657573  0.041738  21.2569  0.227910   926
    2.4231  4.2657009  0.005820   3.9251  0.227910   926
#
    2.4231  4.2657018  0.003610  16.3573  0.227910   926
#
